Rep,N,Crate,Model,LogLik,AIC,BIC,nu
87,200,0.05,MSL,-1028.25243886213,2076.50487772427,2109.48805138975,10
87,200,0.05,MVNC,-1032.91642856981,2083.83285713963,2113.51771343856,10
87,200,0.05,MVTC,-1031.34285258281,2082.68570516562,2115.6688788311,10
87,200,0.05,MSLC,-1025.44120533689,2070.88241067377,2103.86558433925,10
88,200,0.05,MVN,-1023.05954579645,2064.1190915929,2093.80394789183,10
88,200,0.05,MVT,-1023.05993920157,2066.11987840315,2099.10305206863,10
88,200,0.05,MSL,-1023.0645021129,2066.12900422581,2099.11217789129,10
88,200,0.05,MVNC,-1026.28727766178,2070.57455532356,2100.25941162249,10
88,200,0.05,MVTC,-1024.91863074157,2069.83726148313,2102.82043514861,10
88,200,0.05,MSLC,-1019.79903621905,2059.5980724381,2092.58124610358,10
89,200,0.05,MVN,-1005.21447749324,2028.42895498649,2058.11381128542,10
89,200,0.05,MVT,-1005.21461230127,2030.42922460253,2063.41239826801,10
89,200,0.05,MSL,-1005.24259961437,2030.48519922875,2063.46837289423,10
89,200,0.05,MVNC,-1006.34230922641,2030.68461845282,2060.36947475176,10
89,200,0.05,MVTC,-1006.65487608273,2033.30975216546,2066.29292583094,10
89,200,0.05,MSLC,-997.191860722037,2014.38372144407,2047.36689510955,10
90,200,0.05,MVN,-993.618624133813,2005.23724826763,2034.92210456656,10
90,200,0.05,MVT,-993.61877717614,2007.23755435228,2040.22072801776,10
90,200,0.05,MSL,-993.647495617128,2007.29499123426,2040.27816489974,10
90,200,0.05,MVNC,-1000.65678850744,2019.31357701487,2048.99843331381,10
90,200,0.05,MVTC,-1001.98401158347,2023.96802316694,2056.95119683242,10
90,200,0.05,MSLC,-1009.14815553944,2038.29631107887,2071.27948474435,10
91,200,0.05,MVN,-985.758742568631,1989.51748513726,2019.20234143619,10
91,200,0.05,MVT,-985.415769466934,1990.83153893387,2023.81471259935,10
91,200,0.05,MSL,-985.423020583029,1990.84604116606,2023.82921483154,10
91,200,0.05,MVNC,-993.452074869409,2004.90414973882,2034.58900603775,10
91,200,0.05,MVTC,-992.260140339997,2004.52028067999,2037.50345434548,10
91,200,0.05,MSLC,-995.832075742905,2011.66415148581,2044.64732515129,10
92,200,0.05,MVN,-1006.12849216721,2030.25698433441,2059.94184063335,10
92,200,0.05,MVT,-1006.14917691474,2032.29835382949,2065.28152749497,10
92,200,0.05,MSL,-1006.14807894338,2032.29615788675,2065.27933155223,10
92,200,0.05,MVNC,-1011.03305444343,2040.06610888686,2069.7509651858,10
92,200,0.05,MVTC,-1012.64957644526,2045.29915289053,2078.28232655601,10
92,200,0.05,MSLC,-1005.76268167559,2031.52536335118,2064.50853701666,10
93,200,0.05,MVN,-1009.12953474504,2036.25906949007,2065.94392578901,10
93,200,0.05,MVT,-1008.22604693149,2036.45209386298,2069.43526752846,10
93,200,0.05,MSL,-1008.49017853592,2036.98035707183,2069.96353073731,10
93,200,0.05,MVNC,-1014.52187383203,2047.04374766406,2076.72860396299,10
93,200,0.05,MVTC,-1012.43269063946,2044.86538127893,2077.84855494441,10
93,200,0.05,MSLC,-1018.16303630699,2056.32607261397,2089.30924627945,10
94,200,0.05,MVN,-1019.21214542001,2056.42429084003,2086.10914713896,10
94,200,0.05,MVT,-1018.81541436668,2057.63082873335,2090.61400239883,10
94,200,0.05,MSL,-1018.16522516366,2056.33045032733,2089.31362399281,10
94,200,0.05,MVNC,-1028.10281295539,2074.20562591079,2103.89048220972,10
94,200,0.05,MVTC,-1027.2916060924,2074.5832121848,2107.56638585028,10
94,200,0.05,MSLC,-1033.84722547383,2087.69445094766,2120.67762461314,10
95,200,0.05,MVN,-1007.35663261068,2032.71326522135,2062.39812152029,10
95,200,0.05,MVT,-1007.35672762477,2034.71345524954,2067.69662891502,10
95,200,0.05,MSL,-1007.39557850662,2034.79115701324,2067.77433067872,10
95,200,0.05,MVNC,-1011.09061979552,2040.18123959104,2069.86609588997,10
95,200,0.05,MVTC,-1013.79601139579,2047.59202279159,2080.57519645707,10
95,200,0.05,MSLC,-1012.40062016579,2044.80124033159,2077.78441399707,10
96,200,0.05,MVN,-990.572958697904,1999.14591739581,2028.83077369474,10
96,200,0.05,MVT,-990.573162717275,2001.14632543455,2034.12949910003,10
96,200,0.05,MSL,-990.6099020704,2001.2198041408,2034.20297780628,10
96,200,0.05,MVNC,-992.969710623818,2003.93942124764,2033.62427754657,10
96,200,0.05,MVTC,-997.927334351064,2015.85466870213,2048.83784236761,10
96,200,0.05,MSLC,-999.542431140881,2019.08486228176,2052.06803594724,10
97,200,0.05,MVN,-1018.05012065587,2054.10024131173,2083.78509761066,10
97,200,0.05,MVT,-1018.10388681257,2056.20777362515,2089.19094729063,10
97,200,0.05,MSL,-1018.08149021738,2056.16298043476,2089.14615410024,10
97,200,0.05,MVNC,-1022.61464822732,2063.22929645464,2092.91415275357,10
97,200,0.05,MVTC,-1023.27317707004,2066.54635414008,2099.52952780556,10
97,200,0.05,MSLC,-1024.12863047731,2068.25726095462,2101.2404346201,10
98,200,0.05,MVN,-987.49491050544,1992.98982101088,2022.67467730981,10
98,200,0.05,MVT,-987.48029086992,1994.96058173984,2027.94375540532,10
98,200,0.05,MSL,-987.305128921655,1994.61025784331,2027.59343150879,10
98,200,0.05,MVNC,-992.450397924218,2002.90079584844,2032.58565214737,10
98,200,0.05,MVTC,-992.812828945026,2005.62565789005,2038.60883155553,10
98,200,0.05,MSLC,-1005.25640061433,2030.51280122866,2063.49597489414,10
99,200,0.05,MVN,-1029.97567005332,2077.95134010664,2107.63619640557,10
99,200,0.05,MVT,-1029.98342602039,2079.96685204078,2112.95002570626,10
99,200,0.05,MSL,-1029.987660418,2079.97532083601,2112.95849450149,10
99,200,0.05,MVNC,-1034.77425929596,2087.54851859193,2117.23337489086,10
99,200,0.05,MVTC,-1034.74699994158,2089.49399988316,2122.47717354864,10
99,200,0.05,MSLC,-1028.30522379551,2076.61044759101,2109.59362125649,10
100,200,0.05,MVN,-1006.53409941918,2031.06819883835,2060.75305513728,10
100,200,0.05,MVT,-1006.54026795433,2033.08053590866,2066.06370957414,10
100,200,0.05,MSL,-1006.51942068244,2033.03884136489,2066.02201503037,10
100,200,0.05,MVNC,-1009.69467924883,2037.38935849766,2067.07421479659,10
100,200,0.05,MVTC,-1009.73662200071,2039.47324400142,2072.4564176669,10
100,200,0.05,MSLC,-1004.44609738314,2028.89219476628,2061.87536843176,10
1,200,0.15,MVN,-940.410413733538,1898.82082746708,1928.5056837660104,10
1,200,0.15,MVT,-940.0910385747328,1900.18207714947,1933.16525081495,10
1,200,0.15,MSL,-939.938658439408,1899.87731687882,1932.8604905443,10
1,200,0.15,MVNC,-948.551809238826,1915.10361847765,1944.78847477658,10
1,200,0.15,MVTC,-946.583386226654,1913.1667724533104,1946.14994611879,10
1,200,0.15,MSLC,-1012.15394597648,2044.30789195295,2077.2910656184304,10
2,200,0.15,MVN,-980.875274175201,1979.7505483504,2009.43540464934,10
2,200,0.15,MVT,-980.670902002415,1981.34180400483,2014.32497767031,10
2,200,0.15,MSL,-980.462773490113,1980.92554698023,2013.9087206457104,10
2,200,0.15,MVNC,-974.510369136826,1967.0207382736496,1996.705594572589,10
2,200,0.15,MVTC,-973.190782267997,1966.38156453599,1999.36473820148,10
2,200,0.15,MSLC,-1001.32891283078,2022.65782566156,2055.64099932704,10
3,200,0.15,MVN,-946.980488570704,1911.9609771414105,1941.64583344034,10
3,200,0.15,MVT,-946.252441415997,1912.504882831989,1945.488056497469,10
3,200,0.15,MSL,-945.7024891790288,1911.4049783580608,1944.38815202354,10
3,200,0.15,MVNC,-943.607343050226,1905.21468610045,1934.89954239938,10
3,200,0.15,MVTC,-942.3204848781,1904.6409697562,1937.62414342168,10
3,200,0.15,MSLC,-969.027275682181,1958.05455136436,1991.03772502984,10
4,200,0.15,MVN,-908.820462554846,1835.64092510969,1865.32578140862,10
4,200,0.15,MVT,-908.808520315919,1837.61704063184,1870.60021429732,10
4,200,0.15,MSL,-908.8023482661972,1837.6046965323883,1870.58787019787,10
4,200,0.15,MVNC,-916.124811656096,1850.24962331219,1879.93447961112,10
4,200,0.15,MVTC,-916.00808365651,1852.01616731302,1884.9993409785,10
4,200,0.15,MSLC,-1008.36816624025,2036.7363324805,2069.71950614598,10
5,200,0.15,MVN,-971.186984014551,1960.3739680291,1990.05882432803,10
5,200,0.15,MVT,-970.096178583345,1960.192357166689,1993.17553083217,10
5,200,0.15,MSL,-969.518645551265,1959.0372911025304,1992.0204647680105,10
5,200,0.15,MVNC,-965.659836438482,1949.31967287696,1979.0045291759,10
5,200,0.15,MVTC,-963.9110010511928,1947.82200210239,1980.80517576787,10
5,200,0.15,MSLC,-1015.18136875077,2050.36273750154,2083.34591116702,10
6,200,0.15,MVN,-964.0537717247212,1946.10754344944,1975.79239974837,10
6,200,0.15,MVT,-963.7447979570668,1947.48959591413,1980.4727695796105,10
6,200,0.15,MSL,-963.417338751331,1946.8346775026605,1979.81785116814,10
6,200,0.15,MVNC,-966.559876326617,1951.11975265323,1980.8046089521688,10
6,200,0.15,MVTC,-964.7235962753372,1949.4471925506696,1982.4303662161497,10
6,200,0.15,MSLC,-1005.73495770535,2031.4699154107104,2064.45308907619,10
7,200,0.15,MVN,-952.52271319379,1923.04542638758,1952.73028268651,10
7,200,0.15,MVT,-951.733417182101,1923.4668343642,1956.45000802968,10
7,200,0.15,MSL,-951.403885215622,1922.80777043124,1955.79094409672,10
7,200,0.15,MVNC,-948.117497770064,1914.23499554013,1943.91985183906,10
7,200,0.15,MVTC,-946.8138422718948,1913.6276845437887,1946.61085820927,10
7,200,0.15,MSLC,-1003.27644089028,2026.55288178057,2059.53605544605,10
8,200,0.15,MVN,-933.0451310543132,1884.09026210863,1913.77511840756,10
8,200,0.15,MVT,-933.047971006668,1886.09594201334,1919.07911567882,10
8,200,0.15,MSL,-933.055967329449,1886.1119346589,1919.09510832438,10
8,200,0.15,MVNC,-936.921458543464,1891.84291708693,1921.52777338586,10
8,200,0.15,MVTC,-936.240223800985,1892.48044760197,1925.46362126745,10
8,200,0.15,MSLC,-978.699455704409,1977.39891140882,2010.3820850743,10
9,200,0.15,MVN,-946.539925615222,1911.07985123044,1940.76470752938,10
9,200,0.15,MVT,-946.5288358978888,1913.05767179578,1946.04084546126,10
9,200,0.15,MSL,-946.53622573483,1913.07245146966,1946.05562513514,10
9,200,0.15,MVNC,-954.5658115534088,1927.13162310682,1956.8164794057504,10
9,200,0.15,MVTC,-953.277445033461,1926.55489006692,1959.5380637324,10
9,200,0.15,MSLC,-1015.48301404606,2050.9660280921203,2083.9492017576,10
10,200,0.15,MVN,-938.082701091018,1894.16540218204,1923.8502584809696,10
10,200,0.15,MVT,-938.082736291872,1896.16547258374,1929.14864624922,10
10,200,0.15,MSL,-938.109606190723,1896.2192123814496,1929.2023860469296,10
10,200,0.15,MVNC,-950.772258943546,1919.5445178870896,1949.22937418602,10
10,200,0.15,MVTC,-950.0354644097812,1920.0709288195603,1953.05410248504,10
10,200,0.15,MSLC,-1003.43291273104,2026.86582546208,2059.84899912756,10
11,200,0.15,MVN,-966.1284770450128,1950.25695409003,1979.94181038896,10
11,200,0.15,MVT,-963.8413928109128,1947.68278562183,1980.6659592873104,10
11,200,0.15,MSL,-963.738738154971,1947.47747630994,1980.46064997542,10
11,200,0.15,MVNC,-959.87263324819,1937.74526649638,1967.43012279531,10
11,200,0.15,MVTC,-957.164805632023,1934.32961126405,1967.31278492953,10
11,200,0.15,MSLC,-982.84688472159,1985.69376944318,2018.67694310866,10
12,200,0.15,MVN,-972.01539817662,1962.03079635324,1991.715652652169,10
12,200,0.15,MVT,-971.877398981442,1963.75479796288,1996.7379716283608,10
12,200,0.15,MSL,-971.0168607894768,1962.0337215789496,1995.0168952444296,10
12,200,0.15,MVNC,-981.9917336172508,1981.9834672345,2011.66832353344,10
12,200,0.15,MVTC,-978.9135722215668,1977.8271444431305,2010.8103181086103,10
12,200,0.15,MSLC,-1026.99266722851,2073.98533445702,2106.9685081225,10
13,200,0.15,MVN,-960.3294673066052,1938.6589346132105,1968.34379091214,10
13,200,0.15,MVT,-960.375635670988,1940.75127134198,1973.73444500746,10
13,200,0.15,MSL,-960.355433912079,1940.71086782416,1973.69404148964,10
13,200,0.15,MVNC,-968.736350720869,1955.47270144174,1985.15755774067,10
13,200,0.15,MVTC,-968.720031839356,1957.44006367871,1990.423237344189,10
13,200,0.15,MSLC,-1016.01000697678,2052.02001395355,2085.00318761903,10
14,200,0.15,MVN,-957.689776411987,1933.37955282397,1963.06440912291,10
14,200,0.15,MVT,-957.627361446353,1935.2547228927103,1968.2378965581893,10
14,200,0.15,MSL,-957.617747864034,1935.23549572807,1968.21866939355,10
14,200,0.15,MVNC,-963.3537726085292,1944.70754521706,1974.39240151599,10
14,200,0.15,MVTC,-962.794856641344,1945.58971328269,1978.5728869481693,10
14,200,0.15,MSLC,-1022.87078799653,2065.7415759930605,2098.72474965854,10
15,200,0.15,MVN,-940.004083030993,1898.0081660619887,1927.69302236092,10
15,200,0.15,MVT,-939.8089415337172,1899.61788306743,1932.60105673291,10
15,200,0.15,MSL,-939.685029298477,1899.37005859695,1932.35323226243,10
15,200,0.15,MVNC,-937.529693590336,1893.059387180669,1922.7442434796103,10
15,200,0.15,MVTC,-937.3596048371304,1894.7192096742608,1927.70238333974,10
15,200,0.15,MSLC,-980.403898083328,1980.80779616666,2013.79096983214,10
16,200,0.15,MVN,-937.484142888812,1892.96828577762,1922.65314207656,10
16,200,0.15,MVT,-937.48420372081,1894.96840744162,1927.9515811071,10
16,200,0.15,MSL,-937.511647394902,1895.0232947898,1928.00646845528,10
16,200,0.15,MVNC,-938.8420854997188,1895.68417099944,1925.3690272983704,10
16,200,0.15,MVTC,-939.004381256049,1898.0087625121,1930.99193617758,10
16,200,0.15,MSLC,-988.199686591226,1996.39937318245,2029.38254684793,10
17,200,0.15,MVN,-976.308601400261,1970.61720280052,2000.3020590994504,10
17,200,0.15,MVT,-976.25235814619,1972.50471629238,2005.48788995786,10
17,200,0.15,MSL,-976.1679217291148,1972.3358434582287,2005.31901712371,10
17,200,0.15,MVNC,-972.877438098438,1963.75487619688,1993.4397324958104,10
17,200,0.15,MVTC,-972.4388756144672,1964.87775122893,1997.86092489442,10
17,200,0.15,MSLC,-993.930968335329,2007.86193667066,2040.84511033614,10
18,200,0.15,MVN,-930.5163130888968,1879.03262617779,1908.71748247673,10
18,200,0.15,MVT,-930.5163681248572,1881.03273624971,1914.01590991519,10
18,200,0.15,MSL,-930.542805185316,1881.08561037063,1914.0687840361104,10
18,200,0.15,MVNC,-925.5611341530812,1869.1222683061603,1898.807124605089,10
18,200,0.15,MVTC,-926.47104530999,1872.9420906199805,1905.92526428546,10
18,200,0.15,MSLC,-947.853875271672,1915.70775054334,1948.69092420882,10
19,200,0.15,MVN,-958.6332507798552,1935.2665015597104,1964.95135785864,10
19,200,0.15,MVT,-956.933170152732,1933.86634030546,1966.84951397094,10
19,200,0.15,MSL,-956.370007697154,1932.7400153943104,1965.723189059789,10
19,200,0.15,MVNC,-953.297754369902,1924.5955087398,1954.28036503874,10
19,200,0.15,MVTC,-950.8836092770108,1921.76721855402,1954.7503922195,10
19,200,0.15,MSLC,-978.718758115689,1977.43751623138,2010.42068989686,10
20,200,0.15,MVN,-967.2910279181532,1952.58205583631,1982.26691213524,10
20,200,0.15,MVT,-967.292747673793,1954.585495347589,1987.56866901307,10
20,200,0.15,MSL,-967.307133881839,1954.61426776368,1987.59744142916,10
20,200,0.15,MVNC,-968.111422616087,1954.22284523217,1983.9077015311104,10
20,200,0.15,MVTC,-966.709417211636,1953.41883442327,1986.40200808875,10
20,200,0.15,MSLC,-987.2459151368248,1994.4918302736496,2027.47500393913,10
21,200,0.15,MVN,-948.228030207529,1914.45606041506,1944.1409167139896,10
21,200,0.15,MVT,-943.91226903521,1907.82453807042,1940.8077117359,10
21,200,0.15,MSL,-943.454061761935,1906.90812352387,1939.8912971893487,10
21,200,0.15,MVNC,-951.21450750261,1920.42901500522,1950.11387130415,10
21,200,0.15,MVTC,-946.286177487599,1912.5723549752,1945.55552864068,10
21,200,0.15,MSLC,-990.378661108982,2000.75732221796,2033.74049588344,10
22,200,0.15,MVN,-967.864601058638,1953.72920211728,1983.41405841621,10
22,200,0.15,MVT,-967.877257337511,1955.75451467502,1988.7376883405,10
22,200,0.15,MSL,-967.891899461249,1955.7837989225,1988.76697258798,10
22,200,0.15,MVNC,-970.3230513122212,1958.64610262444,1988.33095892337,10
22,200,0.15,MVTC,-969.282544658132,1958.56508931626,1991.54826298174,10
22,200,0.15,MSLC,-1020.38798741427,2060.77597482853,2093.75914849401,10
23,200,0.15,MVN,-920.290963838665,1858.58192767733,1888.26678397626,10
23,200,0.15,MVT,-919.709771024747,1859.419542049489,1892.402715714969,10
23,200,0.15,MSL,-919.637194261514,1859.27438852303,1892.25756218851,10
23,200,0.15,MVNC,-928.318009571463,1874.63601914293,1904.32087544186,10
23,200,0.15,MVTC,-925.6527583841968,1871.30551676839,1904.28869043388,10
23,200,0.15,MSLC,-1052.02022829125,2124.04045658249,2157.02363024798,10
24,200,0.15,MVN,-898.0615884124519,1814.1231768249,1843.80803312384,10
24,200,0.15,MVT,-898.0617730047211,1816.12354600944,1849.10671967492,10
24,200,0.15,MSL,-898.0962575403862,1816.19251508077,1849.17568874625,10
24,200,0.15,MVNC,-910.694453332941,1839.38890666588,1869.0737629648104,10
24,200,0.15,MVTC,-911.6467585927196,1843.29351718544,1876.27669085092,10
24,200,0.15,MSLC,-977.710703508833,1975.42140701767,2008.40458068315,10
25,200,0.15,MVN,-969.351079349265,1956.70215869853,1986.38701499746,10
25,200,0.15,MVT,-969.362354093176,1958.7247081863504,1991.70788185183,10
25,200,0.15,MSL,-969.274330119665,1958.54866023933,1991.53183390481,10
25,200,0.15,MVNC,-964.965297259094,1947.9305945181893,1977.61545081712,10
25,200,0.15,MVTC,-964.8622015994208,1949.72440319884,1982.70757686432,10
25,200,0.15,MSLC,-982.297409397057,1984.59481879411,2017.57799245959,10
26,200,0.15,MVN,-973.729128571754,1965.45825714351,1995.14311344244,10
26,200,0.15,MVT,-970.757958951838,1961.51591790368,1994.49909156916,10
26,200,0.15,MSL,-969.985293078726,1959.97058615745,1992.95375982293,10
26,200,0.15,MVNC,-965.016463284082,1948.03292656816,1977.7177828671,10
26,200,0.15,MVTC,-961.511333833868,1943.02266766774,1976.00584133322,10
26,200,0.15,MSLC,-1000.89830631741,2021.79661263483,2054.77978630031,10
27,200,0.15,MVN,-978.241456235905,1974.4829124718103,2004.16776877074,10
27,200,0.15,MVT,-977.9437595599196,1975.88751911984,2008.87069278532,10
27,200,0.15,MSL,-978.0407375231148,1976.0814750462305,2009.06464871171,10
27,200,0.15,MVNC,-972.705618143996,1963.4112362879896,1993.09609258692,10
27,200,0.15,MVTC,-971.422591529024,1962.84518305805,1995.82835672353,10
27,200,0.15,MSLC,-1017.98109037754,2055.96218075509,2088.94535442057,10
28,200,0.15,MVN,-962.9120482601488,1943.8240965203,1973.50895281923,10
28,200,0.15,MVT,-962.91225694006,1945.82451388012,1978.8076875456,10
28,200,0.15,MSL,-962.936355420318,1945.87271084064,1978.85588450612,10
28,200,0.15,MVNC,-958.703706968433,1935.4074139368693,1965.0922702358,10
28,200,0.15,MVTC,-958.866662524127,1937.7333250482504,1970.71649871373,10
28,200,0.15,MSLC,-999.1994901052948,2018.3989802105896,2051.38215387607,10
29,200,0.15,MVN,-938.779914130758,1895.55982826152,1925.2446845604504,10
29,200,0.15,MVT,-938.758654295791,1897.51730859158,1930.50048225706,10
29,200,0.15,MSL,-938.531176117546,1897.062352235089,1930.04552590057,10
29,200,0.15,MVNC,-941.921089539914,1901.84217907983,1931.52703537876,10
29,200,0.15,MVTC,-939.874622105786,1899.74924421157,1932.7324178770496,10
29,200,0.15,MSLC,-987.7295995333632,1995.45919906673,2028.44237273221,10
30,200,0.15,MVN,-996.92559118258,2011.85118236516,2041.53603866409,10
30,200,0.15,MVT,-996.80058181277,2013.60116362554,2046.58433729102,10
30,200,0.15,MSL,-996.647920480084,2013.29584096017,2046.27901462565,10
30,200,0.15,MVNC,-989.105765419568,1996.21153083914,2025.8963871380704,10
30,200,0.15,MVTC,-989.241176541723,1998.48235308345,2031.46552674893,10
30,200,0.15,MSLC,-1019.26263301057,2058.52526602114,2091.50843968662,10
31,200,0.15,MVN,-956.8550571782248,1931.7101143564496,1961.39497065538,10
31,200,0.15,MVT,-953.7842227041168,1927.56844540823,1960.55161907371,10
31,200,0.15,MSL,-953.856046229479,1927.7120924589608,1960.69526612444,10
31,200,0.15,MVNC,-954.635162924344,1927.27032584869,1956.95518214762,10
31,200,0.15,MVTC,-952.8225214900348,1925.645042980069,1958.6282166455496,10
31,200,0.15,MSLC,-997.4417354186212,2014.88347083724,2047.86664450272,10
32,200,0.15,MVN,-969.464373994829,1956.92874798966,1986.6136042885887,10
32,200,0.15,MVT,-968.9368698132472,1957.8737396264896,1990.85691329197,10
32,200,0.15,MSL,-969.0195126760808,1958.03902535216,1991.02219901764,10
32,200,0.15,MVNC,-958.965902475028,1935.93180495006,1965.6166612489897,10
32,200,0.15,MVTC,-958.360570943393,1936.7211418867896,1969.70431555227,10
32,200,0.15,MSLC,-970.110931780355,1960.22186356071,1993.20503722619,10
33,200,0.15,MVN,-966.136462834314,1950.27292566863,1979.95778196756,10
33,200,0.15,MVT,-966.1364870083212,1952.27297401664,1985.25614768212,10
33,200,0.15,MSL,-966.1622676806868,1952.32453536137,1985.30770902685,10
33,200,0.15,MVNC,-966.50599060466,1951.01198120932,1980.6968375082504,10
33,200,0.15,MVTC,-966.5702645697928,1953.14052913959,1986.1237028050696,10
33,200,0.15,MSLC,-1020.91849138588,2061.83698277176,2094.82015643724,10
34,200,0.15,MVN,-941.7921215804248,1901.5842431608496,1931.26909945978,10
34,200,0.15,MVT,-941.792505805197,1903.585011610389,1936.56818527587,10
34,200,0.15,MSL,-941.781165542193,1903.56233108439,1936.54550474987,10
34,200,0.15,MVNC,-944.759568585296,1907.5191371705896,1937.20399346952,10
34,200,0.15,MVTC,-943.971127052638,1907.94225410528,1940.9254277707605,10
34,200,0.15,MSLC,-985.093532603695,1990.1870652073887,2023.17023887287,10
35,200,0.15,MVN,-961.1242984844032,1940.24859696881,1969.93345326774,10
35,200,0.15,MVT,-959.844505498824,1939.6890109976505,1972.67218466313,10
35,200,0.15,MSL,-958.605093286726,1937.21018657345,1970.1933602389304,10
35,200,0.15,MVNC,-958.099235729953,1934.1984714599105,1963.88332775884,10
35,200,0.15,MVTC,-955.759354919182,1931.5187098383608,1964.50188350384,10
35,200,0.15,MSLC,-982.190382588996,1984.3807651779896,2017.36393884347,10
36,200,0.15,MVN,-936.574714866696,1891.14942973339,1920.83428603232,10
36,200,0.15,MVT,-936.323167919987,1892.6463358399687,1925.6295095054504,10
36,200,0.15,MSL,-936.315713017393,1892.6314260347888,1925.614599700269,10
36,200,0.15,MVNC,-940.6864999782208,1899.37299995644,1929.0578562553696,10
36,200,0.15,MVTC,-938.451304138293,1896.90260827659,1929.88578194207,10
36,200,0.15,MSLC,-992.430335780829,2004.86067156166,2037.84384522714,10
37,200,0.15,MVN,-1012.1060363471304,2042.2120726942603,2071.896928993189,10
37,200,0.15,MVT,-1007.3043936964,2034.60878739281,2067.5919610582896,10
37,200,0.15,MSL,-1006.19739039035,2032.3947807806887,2065.37795444617,10
37,200,0.15,MVNC,-999.7468314409772,2017.49366288195,2047.17851918089,10
37,200,0.15,MVTC,-994.850943166127,2009.70188633225,2042.68505999773,10
37,200,0.15,MSLC,-1008.38192573279,2036.76385146557,2069.74702513105,10
38,200,0.15,MVN,-982.2830930026752,1982.56618600535,2012.25104230428,10
38,200,0.15,MVT,-982.288490508372,1984.57698101674,2017.56015468222,10
38,200,0.15,MSL,-982.278237144482,1984.5564742889603,2017.53964795444,10
38,200,0.15,MVNC,-977.675952105559,1973.35190421112,2003.03676051005,10
38,200,0.15,MVTC,-976.992109371266,1973.9842187425304,2006.9673924080105,10
38,200,0.15,MSLC,-993.325162718741,2006.65032543748,2039.6334991029605,10
39,200,0.15,MVN,-953.833094811804,1925.6661896236103,1955.35104592254,10
39,200,0.15,MVT,-943.825081514355,1907.65016302871,1940.6333366941888,10
39,200,0.15,MSL,-942.203646227963,1904.4072924559305,1937.3904661214103,10
39,200,0.15,MVNC,-951.521964771112,1921.04392954222,1950.7287858411603,10
39,200,0.15,MVTC,-941.651154689446,1903.302309378889,1936.2854830443696,10
39,200,0.15,MSLC,-979.2849387850072,1978.56987757001,2011.5530512355,10
40,200,0.15,MVN,-965.2880344000888,1948.57606880018,1978.2609250991104,10
40,200,0.15,MVT,-965.295711024932,1950.5914220498605,1983.57459571534,10
40,200,0.15,MSL,-965.317264184205,1950.63452836841,1983.6177020338887,10
40,200,0.15,MVNC,-963.691622058554,1945.3832441171105,1975.06810041604,10
40,200,0.15,MVTC,-964.126535027679,1948.25307005536,1981.23624372084,10
40,200,0.15,MSLC,-993.860958406861,2007.72191681372,2040.7050904792,10
41,200,0.15,MVN,-968.4964110798892,1954.99282215978,1984.67767845871,10
41,200,0.15,MVT,-968.496569443134,1956.99313888627,1989.97631255175,10
41,200,0.15,MSL,-968.5294731035408,1957.05894620708,1990.04211987256,10
41,200,0.15,MVNC,-963.336066456348,1944.6721329127,1974.35698921163,10
41,200,0.15,MVTC,-963.249471144841,1946.49894228968,1979.48211595516,10
41,200,0.15,MSLC,-970.795694956358,1961.59138991272,1994.5745635782,10
42,200,0.15,MVN,-966.556648255765,1951.11329651153,1980.79815281046,10
42,200,0.15,MVT,-965.2900607620792,1950.58012152416,1983.56329518964,10
42,200,0.15,MSL,-965.4479973995308,1950.89599479906,1983.87916846454,10
42,200,0.15,MVNC,-969.4598248938812,1956.91964978776,1986.604506086689,10
42,200,0.15,MVTC,-965.7980953592688,1951.59619071854,1984.57936438402,10
42,200,0.15,MSLC,-998.364128698126,2016.72825739625,2049.71143106173,10
43,200,0.15,MVN,-964.75535740697,1947.51071481394,1977.1955711128696,10
43,200,0.15,MVT,-964.816272752213,1949.63254550443,1982.6157191699103,10
43,200,0.15,MSL,-964.782260058455,1949.56452011691,1982.5476937823896,10
43,200,0.15,MVNC,-963.697375724107,1945.3947514482104,1975.07960774715,10
43,200,0.15,MVTC,-963.386861086793,1946.7737221735888,1979.7568958390696,10
43,200,0.15,MSLC,-994.673504594384,2009.3470091887696,2042.3301828542496,10
44,200,0.15,MVN,-970.964002889017,1959.9280057780304,1989.6128620769696,10
44,200,0.15,MVT,-970.922980217438,1961.84596043488,1994.82913410036,10
44,200,0.15,MSL,-970.942367432117,1961.88473486423,1994.86790852971,10
44,200,0.15,MVNC,-973.368574739584,1964.7371494791696,1994.4220057781,10
44,200,0.15,MVTC,-973.408839818762,1966.81767963752,1999.800853303,10
44,200,0.15,MSLC,-1032.90300824085,2085.8060164817,2118.7891901471803,10
45,200,0.15,MVN,-982.08563625837,1982.17127251674,2011.8561288156693,10
45,200,0.15,MVT,-982.071120585785,1984.1422411715696,2017.12541483705,10
45,200,0.15,MSL,-981.810988157462,1983.62197631492,2016.6051499804105,10
45,200,0.15,MVNC,-973.5368559954468,1965.07371199089,1994.75856828983,10
45,200,0.15,MVTC,-974.864180352753,1969.7283607055103,2002.71153437099,10
45,200,0.15,MSLC,-984.783088845354,1989.5661776907104,2022.5493513561896,10
46,200,0.15,MVN,-976.298803354804,1970.5976067096103,2000.28246300854,10
46,200,0.15,MVT,-975.009583835397,1970.0191676707896,2003.0023413362696,10
46,200,0.15,MSL,-974.677370324212,1969.35474064842,2002.3379143139105,10
