Rep,N,Crate,Model,run_sec,nu
62,100,0.15,MVT,0.02,10
62,100,0.15,MSL,0.0600000000000001,10
62,100,0.15,MVNC,1.09000000000378,10
62,100,0.15,MVTC,34.6399999999994,10
62,100,0.15,MSLC,39343.53,10
63,100,0.15,MVN,0.0,10
63,100,0.15,MVT,0.01,10
63,100,0.15,MSL,0.03,10
63,100,0.15,MVNC,1.16999999999825,10
63,100,0.15,MVTC,19.989999999998,10
63,100,0.15,MSLC,46053.12,10
64,100,0.15,MVN,0.0,10
64,100,0.15,MVT,0.01,10
64,100,0.15,MSL,0.0700000000000001,10
64,100,0.15,MVNC,1.56999999999971,10
64,100,0.15,MVTC,15.5699999999997,10
64,100,0.15,MSLC,48974.56,10
65,100,0.15,MVN,0.0,10
65,100,0.15,MVT,0.01,10
65,100,0.15,MSL,0.0499999999999999,10
65,100,0.15,MVNC,0.270000000004075,10
65,100,0.15,MVTC,3.27999999999884,10
65,100,0.15,MSLC,34628.25,10
66,100,0.15,MVN,0.0,10
66,100,0.15,MVT,0.01,10
66,100,0.15,MSL,0.0299999999999999,10
66,100,0.15,MVNC,1.15000000000146,10
66,100,0.15,MVTC,32.0199999999968,10
66,100,0.15,MSLC,39170.33,10
67,100,0.15,MVN,0.0,10
67,100,0.15,MVT,0.01,10
67,100,0.15,MSL,0.03,10
67,100,0.15,MVNC,0.389999999999418,10
67,100,0.15,MVTC,8.30999999999767,10
67,100,0.15,MSLC,83408.52,10
68,100,0.15,MVN,0.0,10
68,100,0.15,MVT,0.01,10
68,100,0.15,MSL,0.0399999999999999,10
68,100,0.15,MVNC,1.4800000000032,10
68,100,0.15,MVTC,29.3400000000038,10
68,100,0.15,MSLC,50217.05,10
69,100,0.15,MVN,0.0,10
69,100,0.15,MVT,0.02,10
69,100,0.15,MSL,0.05,10
69,100,0.15,MVNC,0.94999999999709,10
69,100,0.15,MVTC,36.510000000002,10
69,100,0.15,MSLC,46542.42,10
70,100,0.15,MVN,0.0,10
70,100,0.15,MVT,0.02,10
70,100,0.15,MSL,0.0600000000000001,10
70,100,0.15,MVNC,1.72000000000116,10
70,100,0.15,MVTC,20.1999999999971,10
70,100,0.15,MSLC,42025.94,10
71,100,0.15,MVN,0.0,10
71,100,0.15,MVT,0.01,10
71,100,0.15,MSL,0.0399999999999999,10
71,100,0.15,MVNC,1.47000000000116,10
71,100,0.15,MVTC,14.6500000000015,10
71,100,0.15,MSLC,52920.97,10
72,100,0.15,MVN,0.0,10
72,100,0.15,MVT,0.02,10
72,100,0.15,MSL,0.05,10
72,100,0.15,MVNC,1.02999999999884,10
72,100,0.15,MVTC,36.1100000000006,10
72,100,0.15,MSLC,76161.96,10
73,100,0.15,MVN,0.0,10
73,100,0.15,MVT,0.01,10
73,100,0.15,MSL,0.0499999999999999,10
73,100,0.15,MVNC,2.79999999999563,10
73,100,0.15,MVTC,43.8899999999994,10
73,100,0.15,MSLC,58069.23,10
74,100,0.15,MVN,0.0,10
74,100,0.15,MVT,0.01,10
74,100,0.15,MSL,0.0399999999999999,10
74,100,0.15,MVNC,0.970000000001164,10
74,100,0.15,MVTC,13.9700000000012,10
74,100,0.15,MSLC,40296.19,10
75,100,0.15,MVN,0.0,10
75,100,0.15,MVT,0.02,10
75,100,0.15,MSL,0.03,10
75,100,0.15,MVNC,1.5,10
75,100,0.15,MVTC,33.0,10
75,100,0.15,MSLC,40131.08,10
76,100,0.15,MVN,0.0,10
76,100,0.15,MVT,0.0199999999999998,10
76,100,0.15,MSL,0.05,10
76,100,0.15,MVNC,0.94999999999709,10
76,100,0.15,MVTC,10.5199999999895,10
76,100,0.15,MSLC,106343.4,10
77,100,0.15,MVN,0.0,10
77,100,0.15,MVT,0.0099999999999909,10
77,100,0.15,MSL,0.0699999999999363,10
77,100,0.15,MVNC,1.66999999999825,10
77,100,0.15,MVTC,19.8899999999994,10
77,100,0.15,MSLC,64395.81,10
78,100,0.15,MVN,0.0,10
78,100,0.15,MVT,0.01,10
78,100,0.15,MSL,0.0399999999999999,10
78,100,0.15,MVNC,1.16999999999825,10
78,100,0.15,MVTC,13.1199999999953,10
78,100,0.15,MSLC,43937.58,10
79,100,0.15,MVN,0.0,10
79,100,0.15,MVT,0.02,10
79,100,0.15,MSL,0.0499999999999998,10
79,100,0.15,MVNC,2.04000000000087,10
79,100,0.15,MVTC,25.4400000000023,10
79,100,0.15,MSLC,54792.66,10
80,100,0.15,MVN,0.0,10
80,100,0.15,MVT,0.0,10
80,100,0.15,MSL,0.05,10
80,100,0.15,MVNC,0.919999999998254,10
80,100,0.15,MVTC,32.4500000000044,10
80,100,0.15,MSLC,44745.87,10
81,100,0.15,MVN,0.0,10
81,100,0.15,MVT,0.01,10
81,100,0.15,MSL,0.0499999999999999,10
81,100,0.15,MVNC,1.33000000000175,10
81,100,0.15,MVTC,19.1399999999994,10
81,100,0.15,MSLC,43183.96,10
82,100,0.15,MVN,0.0,10
82,100,0.15,MVT,0.04,10
82,100,0.15,MSL,0.01,10
82,100,0.15,MVNC,1.66999999999825,10
82,100,0.15,MVTC,22.3899999999994,10
82,100,0.15,MSLC,59483.88,10
83,100,0.15,MVN,0.0,10
83,100,0.15,MVT,0.03,10
83,100,0.15,MSL,0.03,10
83,100,0.15,MVNC,1.09000000000378,10
83,100,0.15,MVTC,11.510000000002,10
83,100,0.15,MSLC,55906.64,10
84,100,0.15,MVN,0.0,10
84,100,0.15,MVT,0.01,10
84,100,0.15,MSL,0.01,10
84,100,0.15,MVNC,2.36000000000058,10
84,100,0.15,MVTC,45.9100000000035,10
84,100,0.15,MSLC,59570.0,10
85,100,0.15,MVN,0.02,10
85,100,0.15,MVT,0.0299999999999999,10
85,100,0.15,MSL,0.0399999999999999,10
85,100,0.15,MVNC,1.93000000000029,10
85,100,0.15,MVTC,22.7000000000044,10
85,100,0.15,MSLC,58637.1,10
86,100,0.15,MVN,0.0,10
86,100,0.15,MVT,0.01,10
86,100,0.15,MSL,0.05,10
86,100,0.15,MVNC,0.809999999997672,10
86,100,0.15,MVTC,16.8399999999965,10
86,100,0.15,MSLC,42689.75,10
87,100,0.15,MVN,0.0,10
87,100,0.15,MVT,0.01,10
87,100,0.15,MSL,0.05,10
87,100,0.15,MVNC,2.43000000000029,10
87,100,0.15,MVTC,51.1100000000006,10
87,100,0.15,MSLC,59343.18,10
88,100,0.15,MVN,0.0,10
88,100,0.15,MVT,0.0199999999999999,10
88,100,0.15,MSL,0.0499999999999999,10
88,100,0.15,MVNC,1.73999999999796,10
88,100,0.15,MVTC,26.6299999999974,10
88,100,0.15,MSLC,46488.56,10
89,100,0.15,MVN,0.0,10
89,100,0.15,MVT,0.02,10
89,100,0.15,MSL,0.0299999999999999,10
89,100,0.15,MVNC,2.04000000000087,10
89,100,0.15,MVTC,65.75,10
89,100,0.15,MSLC,61991.83,10
90,100,0.15,MVN,0.0,10
90,100,0.15,MVT,0.0199999999999999,10
90,100,0.15,MSL,0.0299999999999999,10
90,100,0.15,MVNC,2.62999999999738,10
90,100,0.15,MVTC,68.4400000000023,10
90,100,0.15,MSLC,55990.58,10
91,100,0.15,MVN,0.0,10
91,100,0.15,MVT,0.0199999999999998,10
91,100,0.15,MSL,0.05,10
91,100,0.15,MVNC,1.59000000000378,10
91,100,0.15,MVTC,40.0799999999945,10
91,100,0.15,MSLC,45890.56,10
92,100,0.15,MVN,0.0,10
92,100,0.15,MVT,0.01,10
92,100,0.15,MSL,0.03,10
92,100,0.15,MVNC,1.20999999999913,10
92,100,0.15,MVTC,25.6099999999933,10
92,100,0.15,MSLC,58393.85,10
93,100,0.15,MVN,0.02,10
93,100,0.15,MVT,0.02,10
93,100,0.15,MSL,0.0599999999999999,10
93,100,0.15,MVNC,2.18999999999505,10
93,100,0.15,MVTC,63.7900000000009,10
93,100,0.15,MSLC,64133.7,10
94,100,0.15,MVN,0.0,10
94,100,0.15,MVT,0.01,10
94,100,0.15,MSL,0.05,10
94,100,0.15,MVNC,1.30999999999767,10
94,100,0.15,MVTC,52.8099999999977,10
94,100,0.15,MSLC,52579.88,10
95,100,0.15,MVN,0.0,10
95,100,0.15,MVT,0.0199999999999999,10
95,100,0.15,MSL,0.03,10
95,100,0.15,MVNC,0.890000000006694,10
95,100,0.15,MVTC,17.9800000000032,10
95,100,0.15,MSLC,48194.75,10
96,100,0.15,MVN,0.0,10
96,100,0.15,MVT,0.02,10
96,100,0.15,MSL,0.05,10
96,100,0.15,MVNC,1.62999999999738,10
96,100,0.15,MVTC,45.3899999999994,10
96,100,0.15,MSLC,44474.88,10
97,100,0.15,MVN,0.0,10
97,100,0.15,MVT,0.01,10
97,100,0.15,MSL,0.0600000000000001,10
97,100,0.15,MVNC,1.44999999999709,10
97,100,0.15,MVTC,12.7400000000052,10
97,100,0.15,MSLC,67830.11,10
98,100,0.15,MVN,0.0,10
98,100,0.15,MVT,0.0199999999999818,10
98,100,0.15,MSL,0.0499999999999545,10
98,100,0.15,MVNC,1.44999999999709,10
98,100,0.15,MVTC,13.7900000000009,10
98,100,0.15,MSLC,44176.4,10
99,100,0.15,MVN,0.0,10
99,100,0.15,MVT,0.02,10
99,100,0.15,MSL,0.03,10
99,100,0.15,MVNC,1.25,10
99,100,0.15,MVTC,24.3199999999997,10
99,100,0.15,MSLC,45179.82,10
100,100,0.15,MVN,0.0,10
100,100,0.15,MVT,0.02,10
100,100,0.15,MSL,0.02,10
100,100,0.15,MVNC,0.639999999999418,10
100,100,0.15,MVTC,15.1299999999974,10
100,100,0.15,MSLC,41326.31,10
1,200,0.0,MVN,0.0,4
1,200,0.0,MVT,0.0300000000000011,4
1,200,0.0,MSL,0.0800000000000018,4
1,200,0.0,MVNC,0.0,4
1,200,0.0,MVTC,0.0599999999999987,4
1,200,0.0,MSLC,0.0499999999999972,4
2,200,0.0,MVN,0.0,4
2,200,0.0,MVT,0.0299999999999976,4
2,200,0.0,MSL,0.0,4
2,200,0.0,MVNC,0.0,4
2,200,0.0,MVTC,0.0300000000000011,4
2,200,0.0,MSLC,0.0100000000000016,4
3,200,0.0,MVN,0.0100000000000016,4
3,200,0.0,MVT,0.0199999999999996,4
3,200,0.0,MSL,0.0499999999999972,4
3,200,0.0,MVNC,0.0,4
3,200,0.0,MVTC,0.0399999999999991,4
3,200,0.0,MSLC,0.0,4
4,200,0.0,MVN,0.0,4
4,200,0.0,MVT,0.0300000000000011,4
4,200,0.0,MSL,0.0300000000000011,4
4,200,0.0,MVNC,0.0100000000000016,4
4,200,0.0,MVTC,0.0299999999999976,4
4,200,0.0,MSLC,0.0399999999999991,4
5,200,0.0,MVN,0.0,4
5,200,0.0,MVT,0.0399999999999991,4
5,200,0.0,MSL,0.0400000000000027,4
5,200,0.0,MVNC,0.0,4
5,200,0.0,MVTC,0.0299999999999976,4
5,200,0.0,MSLC,0.009999999999998,4
6,200,0.0,MVN,0.0,4
6,200,0.0,MVT,0.0299999999999976,4
6,200,0.0,MSL,0.0500000000000007,4
6,200,0.0,MVNC,0.0,4
6,200,0.0,MVTC,0.0300000000000011,4
6,200,0.0,MSLC,0.0199999999999996,4
7,200,0.0,MVN,0.0,4
7,200,0.0,MVT,0.0300000000000011,4
7,200,0.0,MSL,0.0299999999999976,4
7,200,0.0,MVNC,0.0,4
7,200,0.0,MVTC,0.0399999999999991,4
7,200,0.0,MSLC,0.0199999999999996,4
8,200,0.0,MVN,0.0,4
8,200,0.0,MVT,0.0300000000000011,4
8,200,0.0,MSL,0.0399999999999991,4
8,200,0.0,MVNC,0.0,4
8,200,0.0,MVTC,0.0399999999999991,4
8,200,0.0,MSLC,0.0199999999999996,4
9,200,0.0,MVN,0.0,4
9,200,0.0,MVT,0.0300000000000011,4
9,200,0.0,MSL,0.0399999999999991,4
9,200,0.0,MVNC,0.0,4
9,200,0.0,MVTC,0.0300000000000011,4
9,200,0.0,MSLC,0.0199999999999996,4
10,200,0.0,MVN,0.0100000000000016,4
10,200,0.0,MVT,0.0199999999999996,4
10,200,0.0,MSL,0.0199999999999996,4
10,200,0.0,MVNC,0.0199999999999996,4
10,200,0.0,MVTC,0.0299999999999976,4
10,200,0.0,MSLC,0.0100000000000016,4
11,200,0.0,MVN,0.0,4
11,200,0.0,MVT,0.0300000000000011,4
11,200,0.0,MSL,0.0,4
11,200,0.0,MVNC,0.0100000000000016,4
11,200,0.0,MVTC,0.0399999999999991,4
11,200,0.0,MSLC,0.0199999999999996,4
12,200,0.0,MVN,0.0,4
12,200,0.0,MVT,0.0199999999999996,4
12,200,0.0,MSL,0.0100000000000016,4
12,200,0.0,MVNC,0.0199999999999996,4
12,200,0.0,MVTC,0.0300000000000011,4
12,200,0.0,MSLC,0.009999999999998,4
13,200,0.0,MVN,0.0199999999999996,4
13,200,0.0,MVT,0.009999999999998,4
13,200,0.0,MSL,0.0199999999999996,4
13,200,0.0,MVNC,0.0,4
13,200,0.0,MVTC,0.0300000000000011,4
13,200,0.0,MSLC,0.0200000000000031,4
14,200,0.0,MVN,0.0,4
14,200,0.0,MVT,0.0299999999999976,4
14,200,0.0,MSL,0.0700000000000003,4
14,200,0.0,MVNC,0.0199999999999996,4
14,200,0.0,MVTC,0.0300000000000011,4
14,200,0.0,MSLC,0.0100000000000016,4
15,200,0.0,MVN,0.0,4
15,200,0.0,MVT,0.0299999999999976,4
15,200,0.0,MSL,0.0500000000000007,4
15,200,0.0,MVNC,0.0199999999999996,4
15,200,0.0,MVTC,0.0199999999999996,4
15,200,0.0,MSLC,0.0100000000000016,4
16,200,0.0,MVN,0.0,4
16,200,0.0,MVT,0.0300000000000011,4
16,200,0.0,MSL,0.0499999999999972,4
16,200,0.0,MVNC,0.0199999999999996,4
16,200,0.0,MVTC,0.0299999999999976,4
16,200,0.0,MSLC,0.0100000000000016,4
17,200,0.0,MVN,0.0,4
17,200,0.0,MVT,0.0399999999999991,4
17,200,0.0,MSL,0.0600000000000023,4
17,200,0.0,MVNC,0.0,4
17,200,0.0,MVTC,0.0299999999999976,4
17,200,0.0,MSLC,0.0300000000000011,4
18,200,0.0,MVN,0.0,4
18,200,0.0,MVT,0.0300000000000011,4
18,200,0.0,MSL,0.0199999999999996,4
18,200,0.0,MVNC,0.0,4
18,200,0.0,MVTC,0.0500000000000007,4
18,200,0.0,MSLC,0.0299999999999976,4
19,200,0.0,MVN,0.0,4
19,200,0.0,MVT,0.0199999999999996,4
19,200,0.0,MSL,0.0500000000000007,4
19,200,0.0,MVNC,0.0199999999999996,4
19,200,0.0,MVTC,0.0300000000000011,4
19,200,0.0,MSLC,0.009999999999998,4
20,200,0.0,MVN,0.0,4
20,200,0.0,MVT,0.0299999999999976,4
20,200,0.0,MSL,0.0300000000000011,4
20,200,0.0,MVNC,0.0,4
20,200,0.0,MVTC,0.0300000000000011,4
20,200,0.0,MSLC,0.0200000000000031,4
21,200,0.0,MVN,0.0,4
21,200,0.0,MVT,0.0300000000000011,4
21,200,0.0,MSL,0.0199999999999996,4
21,200,0.0,MVNC,0.0199999999999996,4
21,200,0.0,MVTC,0.0300000000000011,4
21,200,0.0,MSLC,0.009999999999998,4
22,200,0.0,MVN,0.0,4
22,200,0.0,MVT,0.0300000000000011,4
22,200,0.0,MSL,0.109999999999999,4
22,200,0.0,MVNC,0.0,4
22,200,0.0,MVTC,0.0499999999999972,4
22,200,0.0,MSLC,0.0100000000000016,4
23,200,0.0,MVN,0.0,4
23,200,0.0,MVT,0.0399999999999991,4
23,200,0.0,MSL,0.0300000000000011,4
23,200,0.0,MVNC,0.0,4
23,200,0.0,MVTC,0.0299999999999976,4
23,200,0.0,MSLC,0.009999999999998,4
24,200,0.0,MVN,0.0,4
24,200,0.0,MVT,0.0299999999999976,4
24,200,0.0,MSL,0.0500000000000007,4
24,200,0.0,MVNC,0.0,4
24,200,0.0,MVTC,0.0300000000000011,4
24,200,0.0,MSLC,0.0100000000000016,4
25,200,0.0,MVN,0.0,4
25,200,0.0,MVT,0.0899999999999999,4
25,200,0.0,MSL,0.0599999999999987,4
25,200,0.0,MVNC,0.0,4
25,200,0.0,MVTC,0.0500000000000007,4
25,200,0.0,MSLC,0.0199999999999996,4
26,200,0.0,MVN,0.0,4
26,200,0.0,MVT,0.0300000000000011,4
26,200,0.0,MSL,0.0500000000000007,4
26,200,0.0,MVNC,0.0,4
26,200,0.0,MVTC,0.0300000000000011,4
26,200,0.0,MSLC,0.0199999999999996,4
27,200,0.0,MVN,0.0,4
27,200,0.0,MVT,0.0300000000000011,4
27,200,0.0,MSL,0.0399999999999991,4
27,200,0.0,MVNC,0.0,4
27,200,0.0,MVTC,0.0300000000000011,4
27,200,0.0,MSLC,0.0199999999999996,4
28,200,0.0,MVN,0.0199999999999996,4
28,200,0.0,MVT,0.0199999999999996,4
28,200,0.0,MSL,0.0399999999999991,4
28,200,0.0,MVNC,0.0,4
28,200,0.0,MVTC,0.0299999999999976,4
28,200,0.0,MSLC,0.0100000000000016,4
29,200,0.0,MVN,0.0,4
29,200,0.0,MVT,0.0199999999999996,4
29,200,0.0,MSL,0.0300000000000011,4
29,200,0.0,MVNC,0.0,4
29,200,0.0,MVTC,0.0299999999999976,4
29,200,0.0,MSLC,0.009999999999998,4
30,200,0.0,MVN,0.0,4
30,200,0.0,MVT,0.0300000000000011,4
30,200,0.0,MSL,0.0199999999999996,4
30,200,0.0,MVNC,0.0,4
30,200,0.0,MVTC,0.0399999999999991,4
30,200,0.0,MSLC,0.0199999999999996,4
31,200,0.0,MVN,0.0,4
31,200,0.0,MVT,0.0299999999999976,4
31,200,0.0,MSL,0.0500000000000007,4
31,200,0.0,MVNC,0.009999999999998,4
31,200,0.0,MVTC,0.0300000000000011,4
31,200,0.0,MSLC,0.0200000000000031,4
32,200,0.0,MVN,0.0,4
32,200,0.0,MVT,0.0300000000000011,4
32,200,0.0,MSL,0.0399999999999991,4
32,200,0.0,MVNC,0.0,4
32,200,0.0,MVTC,0.0300000000000011,4
32,200,0.0,MSLC,0.009999999999998,4
33,200,0.0,MVN,0.0,4
33,200,0.0,MVT,0.0300000000000011,4
33,200,0.0,MSL,0.0500000000000007,4
33,200,0.0,MVNC,0.0,4
33,200,0.0,MVTC,0.0300000000000011,4
33,200,0.0,MSLC,0.009999999999998,4
34,200,0.0,MVN,0.0,4
34,200,0.0,MVT,0.0199999999999996,4
34,200,0.0,MSL,0.0300000000000011,4
34,200,0.0,MVNC,0.0,4
34,200,0.0,MVTC,0.0100000000000016,4
34,200,0.0,MSLC,0.009999999999998,4
35,200,0.0,MVN,0.0,4
35,200,0.0,MVT,0.0399999999999991,4
35,200,0.0,MSL,0.0300000000000011,4
35,200,0.0,MVNC,0.0200000000000031,4
35,200,0.0,MVTC,0.009999999999998,4
35,200,0.0,MSLC,0.009999999999998,4
36,200,0.0,MVN,0.0,4
36,200,0.0,MVT,0.0100000000000016,4
36,200,0.0,MSL,0.0500000000000007,4
36,200,0.0,MVNC,0.0,4
36,200,0.0,MVTC,0.0300000000000011,4
36,200,0.0,MSLC,0.0199999999999996,4
37,200,0.0,MVN,0.0,4
37,200,0.0,MVT,0.0300000000000011,4
37,200,0.0,MSL,0.0500000000000007,4
37,200,0.0,MVNC,0.0,4
37,200,0.0,MVTC,0.0300000000000011,4
37,200,0.0,MSLC,0.009999999999998,4
38,200,0.0,MVN,0.0,4
38,200,0.0,MVT,0.0,4
38,200,0.0,MSL,0.0100000000000016,4
38,200,0.0,MVNC,0.0,4
38,200,0.0,MVTC,0.120000000000001,4
38,200,0.0,MSLC,0.009999999999998,4
39,200,0.0,MVN,0.0,4
39,200,0.0,MVT,0.0599999999999987,4
39,200,0.0,MSL,0.0500000000000007,4
39,200,0.0,MVNC,0.0,4
39,200,0.0,MVTC,0.0299999999999976,4
39,200,0.0,MSLC,0.0799999999999983,4
40,200,0.0,MVN,0.0,4
40,200,0.0,MVT,0.0299999999999976,4
40,200,0.0,MSL,0.0500000000000007,4
40,200,0.0,MVNC,0.0,4
40,200,0.0,MVTC,0.0100000000000016,4
40,200,0.0,MSLC,0.0199999999999996,4
41,200,0.0,MVN,0.0199999999999996,4
41,200,0.0,MVT,0.0300000000000011,4
41,200,0.0,MSL,0.0300000000000011,4
41,200,0.0,MVNC,0.0,4
41,200,0.0,MVTC,0.0500000000000007,4
41,200,0.0,MSLC,0.0,4
42,200,0.0,MVN,0.0199999999999996,4
42,200,0.0,MVT,0.009999999999998,4
42,200,0.0,MSL,0.0300000000000011,4
42,200,0.0,MVNC,0.0100000000000016,4
42,200,0.0,MVTC,0.0300000000000011,4
42,200,0.0,MSLC,0.0199999999999996,4
43,200,0.0,MVN,0.0,4
43,200,0.0,MVT,0.0300000000000011,4
43,200,0.0,MSL,0.0499999999999972,4
43,200,0.0,MVNC,0.0,4
43,200,0.0,MVTC,0.0300000000000011,4
43,200,0.0,MSLC,0.0199999999999996,4
44,200,0.0,MVN,0.0,4
44,200,0.0,MVT,0.0300000000000011,4
44,200,0.0,MSL,0.0299999999999976,4
44,200,0.0,MVNC,0.0,4
44,200,0.0,MVTC,0.0399999999999991,4
44,200,0.0,MSLC,0.0199999999999996,4
45,200,0.0,MVN,0.009999999999998,4
45,200,0.0,MVT,0.0199999999999996,4
45,200,0.0,MSL,0.0300000000000011,4
45,200,0.0,MVNC,0.0,4
45,200,0.0,MVTC,0.0300000000000011,4
45,200,0.0,MSLC,0.0100000000000016,4
46,200,0.0,MVN,0.0,4
46,200,0.0,MVT,0.0199999999999996,4
46,200,0.0,MSL,0.0299999999999976,4
46,200,0.0,MVNC,0.0,4
46,200,0.0,MVTC,0.0500000000000007,4
46,200,0.0,MSLC,0.0100000000000016,4
47,200,0.0,MVN,0.0,4
47,200,0.0,MVT,0.0199999999999996,4
47,200,0.0,MSL,0.0399999999999991,4
47,200,0.0,MVNC,0.0,4
47,200,0.0,MVTC,0.0399999999999991,4
47,200,0.0,MSLC,0.0100000000000016,4
48,200,0.0,MVN,0.0,4
48,200,0.0,MVT,0.0299999999999976,4
48,200,0.0,MSL,0.0300000000000011,4
48,200,0.0,MVNC,0.0199999999999996,4
48,200,0.0,MVTC,0.0300000000000011,4
48,200,0.0,MSLC,0.0100000000000016,4
49,200,0.0,MVN,0.0,4
49,200,0.0,MVT,0.0299999999999976,4
49,200,0.0,MSL,0.0500000000000007,4
49,200,0.0,MVNC,0.0199999999999996,4
49,200,0.0,MVTC,0.0300000000000011,4
49,200,0.0,MSLC,0.0100000000000016,4
50,200,0.0,MVN,0.0,4
50,200,0.0,MVT,0.0100000000000016,4
50,200,0.0,MSL,0.0499999999999972,4
50,200,0.0,MVNC,0.0,4
50,200,0.0,MVTC,0.0299999999999976,4
50,200,0.0,MSLC,0.0300000000000011,4
51,200,0.0,MVN,0.0,4
51,200,0.0,MVT,0.0199999999999996,4
51,200,0.0,MSL,0.009999999999998,4
51,200,0.0,MVNC,0.0,4
51,200,0.0,MVTC,0.0300000000000011,4
51,200,0.0,MSLC,0.0100000000000016,4
52,200,0.0,MVN,0.0,4
52,200,0.0,MVT,0.0100000000000016,4
52,200,0.0,MSL,0.0299999999999976,4
52,200,0.0,MVNC,0.0,4
52,200,0.0,MVTC,0.0399999999999991,4
52,200,0.0,MSLC,0.0199999999999996,4
53,200,0.0,MVN,0.009999999999998,4
53,200,0.0,MVT,0.0199999999999996,4
53,200,0.0,MSL,0.0200000000000031,4
53,200,0.0,MVNC,0.0,4
53,200,0.0,MVTC,0.0399999999999991,4
53,200,0.0,MSLC,0.0,4
54,200,0.0,MVN,0.009999999999998,4
54,200,0.0,MVT,0.0300000000000011,4
54,200,0.0,MSL,0.0300000000000011,4
54,200,0.0,MVNC,0.0,4
54,200,0.0,MVTC,0.0999999999999979,4
54,200,0.0,MSLC,0.0199999999999996,4
55,200,0.0,MVN,0.0,4
55,200,0.0,MVT,0.0199999999999996,4
55,200,0.0,MSL,0.0600000000000023,4
55,200,0.0,MVNC,0.0,4
55,200,0.0,MVTC,0.0400000000000027,4
55,200,0.0,MSLC,0.0199999999999996,4
56,200,0.0,MVN,0.0,4
56,200,0.0,MVT,0.0300000000000011,4
56,200,0.0,MSL,0.0399999999999991,4
56,200,0.0,MVNC,0.0199999999999996,4
56,200,0.0,MVTC,0.0300000000000011,4
56,200,0.0,MSLC,0.009999999999998,4
57,200,0.0,MVN,0.0,4
57,200,0.0,MVT,0.0299999999999976,4
57,200,0.0,MSL,0.0500000000000007,4
57,200,0.0,MVNC,0.0,4
57,200,0.0,MVTC,0.0300000000000011,4
57,200,0.0,MSLC,0.0100000000000016,4
58,200,0.0,MVN,0.0,4
58,200,0.0,MVT,0.0199999999999996,4
58,200,0.0,MSL,0.0500000000000007,4
58,200,0.0,MVNC,0.0199999999999996,4
58,200,0.0,MVTC,0.0300000000000011,4
58,200,0.0,MSLC,0.0100000000000016,4
59,200,0.0,MVN,0.0,4
59,200,0.0,MVT,0.0199999999999996,4
59,200,0.0,MSL,0.0299999999999976,4
59,200,0.0,MVNC,0.0,4
59,200,0.0,MVTC,0.0100000000000016,4
59,200,0.0,MSLC,0.0100000000000016,4
60,200,0.0,MVN,0.0,4
60,200,0.0,MVT,0.009999999999998,4
60,200,0.0,MSL,0.0199999999999996,4
60,200,0.0,MVNC,0.0,4
60,200,0.0,MVTC,0.0500000000000007,4
60,200,0.0,MSLC,0.0300000000000011,4
61,200,0.0,MVN,0.0,4
61,200,0.0,MVT,0.0300000000000011,4
61,200,0.0,MSL,0.0199999999999996,4
61,200,0.0,MVNC,0.0,4
61,200,0.0,MVTC,0.0300000000000011,4
61,200,0.0,MSLC,0.009999999999998,4
62,200,0.0,MVN,0.0,4
62,200,0.0,MVT,0.0299999999999976,4
62,200,0.0,MSL,0.0300000000000011,4
62,200,0.0,MVNC,0.0,4
62,200,0.0,MVTC,0.0300000000000011,4
62,200,0.0,MSLC,0.0200000000000031,4
63,200,0.0,MVN,0.0,4
63,200,0.0,MVT,0.0300000000000011,4
63,200,0.0,MSL,0.0199999999999996,4
63,200,0.0,MVNC,0.009999999999998,4
63,200,0.0,MVTC,0.0300000000000011,4
63,200,0.0,MSLC,0.0199999999999996,4
64,200,0.0,MVN,0.0,4
64,200,0.0,MVT,0.0300000000000011,4
64,200,0.0,MSL,0.0799999999999983,4
64,200,0.0,MVNC,0.0,4
64,200,0.0,MVTC,0.0500000000000007,4
64,200,0.0,MSLC,0.0,4
65,200,0.0,MVN,0.0,4
65,200,0.0,MVT,0.0199999999999996,4
65,200,0.0,MSL,0.0499999999999972,4
65,200,0.0,MVNC,0.0,4
65,200,0.0,MVTC,0.0299999999999976,4
65,200,0.0,MSLC,0.0199999999999996,4
66,200,0.0,MVN,0.0,4
66,200,0.0,MVT,0.0399999999999991,4
66,200,0.0,MSL,0.0800000000000018,4
66,200,0.0,MVNC,0.0,4
66,200,0.0,MVTC,0.0100000000000016,4
66,200,0.0,MSLC,0.0,4
67,200,0.0,MVN,0.0,4
67,200,0.0,MVT,0.0200000000000031,4
67,200,0.0,MSL,0.0299999999999976,4
67,200,0.0,MVNC,0.0,4
67,200,0.0,MVTC,0.0300000000000011,4
67,200,0.0,MSLC,0.009999999999998,4
68,200,0.0,MVN,0.0,4
68,200,0.0,MVT,0.0300000000000011,4
68,200,0.0,MSL,0.0399999999999991,4
68,200,0.0,MVNC,0.0100000000000016,4
68,200,0.0,MVTC,0.0399999999999991,4
68,200,0.0,MSLC,0.0199999999999996,4
69,200,0.0,MVN,0.0,4
69,200,0.0,MVT,0.0100000000000016,4
69,200,0.0,MSL,0.0300000000000011,4
69,200,0.0,MVNC,0.0199999999999996,4
69,200,0.0,MVTC,0.0300000000000011,4
69,200,0.0,MSLC,0.0199999999999996,4
70,200,0.0,MVN,0.0,4
70,200,0.0,MVT,0.0300000000000011,4
70,200,0.0,MSL,0.0299999999999976,4
70,200,0.0,MVNC,0.0,4
