Rep,N,Crate,Model,Squared_Error1,Squared_Error2,Squared_Error3,Squared_Error4,Squared_Error5,Squared_Error6,Squared_Error7,Squared_Error8,Squared_Error9,Squared_Error10,MSE,nu
55,50,0.0,MSL,0.109958484576085,0.160150941406145,0.0180833621288917,1.88455812602046,0.723752653893547,0.0556870561822256,0.192467385011661,0.0999170729495328,0.640519520482957,44.9961963711283,0.431677178072389,4
55,50,0.0,MVNC,0.0874740881590811,0.138635090481874,0.0140078174220636,0.4263163851532,0.117198591540495,0.161370666869266,0.0367191275479447,0.496587812212154,1.69240964897625,0.0,0.352302136484703,4
55,50,0.0,MVTC,0.107524227534052,0.157369599244538,0.0182276178129803,0.602871958534478,0.191034133630087,0.0837411212904006,0.0569966358182113,0.422348715983366,1.49652295831391,3264.97590293032,0.348515218684669,4
55,50,0.0,MSLC,0.138188254640895,0.185717858747401,0.0236807470836266,3.10695389462833,1.27168886073977,0.334729356767589,0.330191355785405,0.0126827993622892,0.285737971402812,6.04195483715639,0.632174566573124,4
56,50,0.0,MVN,0.0185372538316372,0.0710015341585852,2.7693603359477e-08,5.55329210612515,1.27581496684935,1.10741347128875,0.924926368580884,0.95543851848283,2.09480312092084,0.0,1.33346970754796,4
56,50,0.0,MVT,0.0666700451770186,0.153482617631298,0.001665916839962,0.0845724725510359,0.0602523465677892,0.102602194849237,0.051729613092113,0.0376275449730413,0.0001327342402782,3.94445548472862,0.0620817206579748,4
56,50,0.0,MSL,0.0798065960349696,0.13550494862543,0.0023317205080112,1.27915265968682,1.13453789181133,1.24596229143764,0.378759559049996,0.365910540490406,0.221720059372363,0.156820233563758,0.538187363001886,4
56,50,0.0,MVNC,0.0185372538316372,0.0710015341585852,2.7693603359477e-08,5.55329210612515,1.27581496684935,1.10741347128875,0.924926368580884,0.955438518482831,2.09480312092084,0.0,1.33346970754796,4
56,50,0.0,MVTC,0.0666700451760749,0.153482617691265,0.0016659168399276,0.0845724719262381,0.0602523469013353,0.102602195298835,0.0517296133069218,0.0376275451515243,0.0001327342275254,3.94445551127878,0.0620817207244053,4
56,50,0.0,MSLC,0.075641188212767,0.120886071050608,0.0017873329794596,0.493771406305566,0.641144551060485,0.717764905826915,0.228200016298604,0.215351786146183,0.0934241216742339,0.629482230615595,0.287552375506091,4
57,50,0.0,MVN,0.0397903014821989,0.0006974727739221,0.0078952485579719,36.9978625638511,9.39364400563479,4.10250776455752,0.881897646299893,0.462691711698075,1.2685036527183,0.0,5.90616559639708,4
57,50,0.0,MVT,0.0111132307533811,0.0109143375159316,0.0102578351986877,4.96543232123792,0.715305468295306,0.103922286059422,0.249783840167863,0.0587367570648586,0.227874743500165,2.49419759406832,0.705926757754837,4
57,50,0.0,MSL,0.0058830027908559,0.0094845698561992,0.0110785652602423,0.212476964746121,0.0160872453771113,0.280291785902899,0.0017879122102458,0.0249641052093131,1.26381265020311e-05,0.156276087517664,0.0624518654977211,4
57,50,0.0,MVNC,0.0397903014821989,0.0006974727739221,0.0078952485579719,36.9978625638511,9.39364400563479,4.10250776455752,0.881897646299893,0.462691711698075,1.2685036527183,0.0,5.90616559639708,4
57,50,0.0,MVTC,0.0111132307390404,0.010914337510325,0.0102578351981203,4.96543232625743,0.715305469397951,0.103922286391223,0.249783840423152,0.0587367571782143,0.227874743760675,2.49419760341423,0.705926758539571,4
57,50,0.0,MSLC,0.0059647523440915,0.0095440681364831,0.0109798621699249,0.216966232853394,0.0152602622790523,0.276897911813363,0.001828825156392,0.0247639895028894,1.58587430992341e-05,0.134789945939757,0.0624690847776321,4
58,50,0.0,MVN,0.41153541625951,0.22532205592254,0.0188147255023981,4.6173500656043,0.387512321136317,0.914255760783633,0.165600041295978,0.324967715343709,0.324075721025209,0.0,0.821048202541511,4
58,50,0.0,MVT,0.433257988380517,0.219065813896629,0.0348523449083957,2.17203582694181,0.0086589755619091,0.16195219607607,0.0510184894274051,0.145174903966447,0.121752107795485,151.059139069212,0.371974294106075,4
58,50,0.0,MSL,0.410817259901444,0.212105865412999,0.0373906442125814,0.001609835747114,0.508282307286182,0.222974715064176,0.0354890764260925,0.0049366135535149,0.0124154728983994,2.60087035682646,0.160669087833612,4
58,50,0.0,MVNC,0.41153541625951,0.22532205592254,0.0188147255023981,4.6173500656043,0.387512321136315,0.91425576078363,0.165600041295976,0.324967715343708,0.324075721025206,0.0,0.82104820254151,4
58,50,0.0,MVTC,0.433257988448235,0.219065813899955,0.0348523449315601,2.17203582423572,0.0086589754344809,0.161952195485377,0.0510184892968007,0.145174903738301,0.121752107573567,151.059139508498,0.371974293671555,4
58,50,0.0,MSLC,0.415076072798279,0.21359076562004,0.0387659301012728,0.0169289311855542,0.587176623680307,0.282020387919234,0.0473571024682025,0.0103182200491248,0.0202628003236068,1.57368567757856,0.18127742601618,4
59,50,0.0,MVN,0.0087391408515473,0.0517984116442048,0.0003624799103054,25.1059558167785,13.2743198360881,12.2479926390992,7.66582576611866,5.19879540082784,2.96712466858909,0.0,7.39121268443416,4
59,50,0.0,MVT,0.0087394430995654,0.0517974683558037,0.0003624924130517,25.1055404738045,13.2740902501745,12.2477508088927,7.66572554834812,5.19871563103595,2.96708225624288,136426476958.235,7.39108937470745,4
59,50,0.0,MSL,0.0088396846829462,0.051480722362557,0.0003654074699773,21.3769488386161,11.3710606451926,10.4524464829807,6.73470650653097,4.51933699062841,2.53414604653732,1994.91366007044,6.33881459166684,4
59,50,0.0,MVNC,0.0087391408515473,0.0517984116442048,0.0003624799103054,25.1059558167785,13.2743198360881,12.2479926390992,7.66582576611866,5.19879540082785,2.9671246685891,0.0,7.39121268443416,4
59,50,0.0,MVTC,0.0087406463170377,0.0517937134511691,0.0003625421986109,25.1038870207033,13.273176295803,12.246788122093,7.66532658761553,5.19839807594039,2.96691341512972,5497932834.85522,7.39059849102797,4
59,50,0.0,MSLC,0.0155649443242621,0.0338758249325459,0.0006556575840466,2.64401072922006,1.53197712685439,1.18194692442765,1.58094108861958,0.846217057170929,0.362238044061931,0.159711855114783,0.910825266355044,4
60,50,0.0,MVN,0.129440250824013,0.133248756743909,0.0261046362763741,17.4190491170713,4.66330006070013,2.92207310626369,1.71214207419819,0.329936440643743,0.935205719881589,0.0,3.14116668473366,4
60,50,0.0,MVT,0.124300912352277,0.139632583556867,0.0247690419114032,11.341878344626,2.41019367661352,1.12806748975527,0.991650758488299,0.0867135884363743,0.427366324600834,170.145910731408,1.8527303022601,4
60,50,0.0,MSL,0.112959893659168,0.126585065264632,0.0248532671172336,3.51680102467314,0.483505326135013,0.0906596359145706,0.28625864378456,0.0013620391408711,0.0692107204975341,9.13793462290146,0.523577290687413,4
60,50,0.0,MVNC,0.129440250824013,0.133248756743909,0.0261046362763741,17.4190491170714,4.66330006070013,2.92207310626368,1.71214207419819,0.329936440643742,0.935205719881592,0.0,3.14116668473366,4
60,50,0.0,MVTC,0.124300912353333,0.139632583564907,0.0247690419106736,11.341878340875,2.41019367540107,1.12806748890792,0.991650758077484,0.0867135883340223,0.427366324335358,170.145902748852,1.85273030152887,4
60,50,0.0,MSLC,0.108205427615865,0.130254001189746,0.0232633512738848,0.446705122077718,0.0051986686487785,0.186278825467601,0.015241093366753,0.129306098458036,0.0132345699278183,0.0021297155438606,0.117520795336245,4
61,50,0.0,MVN,5.99609365440399e-05,0.0076769522180582,0.0271131928127353,24.9360530195594,8.43496999661304,6.65265020054852,4.07582257802389,2.98390435516096,11.5928532077476,0.0,6.5234559404023,4
61,50,0.0,MVT,3.57202894853513e-05,3.14870104711504e-05,0.0004609092589843,5.14558190154989,1.51546321418354,1.08533663153008,0.185570325110931,0.208145047620928,1.83418053512908,4.35250554953866,1.10831175240927,4
61,50,0.0,MSL,0.0064754831495393,0.0017525074297228,0.0021525096206644,0.010118510535321,0.0189138244176797,0.0838678467641376,0.0767073812799791,0.0527980069945281,0.114874675701649,0.409246662049104,0.0408511939881356,4
61,50,0.0,MVNC,5.99609365440399e-05,0.0076769522180582,0.0271131928127353,24.9360530195594,8.43496999661305,6.65265020054852,4.07582257802389,2.98390435516096,11.5928532077476,0.0,6.5234559404023,4
61,50,0.0,MVTC,3.5720287902286e-05,3.14870107217389e-05,0.0004609092624815,5.1455818929483,1.51546321133751,1.08533662935291,0.185570324422399,0.208145046957956,1.83418053191301,4.35250494783966,1.10831175038813,4
61,50,0.0,MSLC,0.0039922070992755,0.0015639562488672,0.0029946252928532,0.105956499718517,0.161676412415579,0.288028955313942,0.165022180865513,0.128096184378395,0.0195000073835828,1.51287146250936,0.0974256698573918,4
62,50,0.0,MVN,0.0637671896013217,1.10994494361238e-05,0.000269284507425,13.3233370424362,12.5724553442663,15.3030235355684,2.73483177833827,4.70713226229937,3.53865252206446,0.0,5.80483111761458,4
62,50,0.0,MVT,0.0196148680867607,0.0100330194727131,0.0142262237696287,1.16733688736756,1.97125047194932,2.76021096977142,0.0799025099859338,0.283739482518684,0.0416038932321138,2.40817482293505,0.70532425846157,4
62,50,0.0,MSL,0.0356743886440408,0.0027294679611575,0.010414826266573,0.471570856840253,0.0001397585769257,0.020817313542457,0.106116788709301,0.0219424453194535,0.129496202736762,0.472332959084501,0.088766894288547,4
62,50,0.0,MVNC,0.0637671896013217,1.10994494361238e-05,0.000269284507425,13.3233370424362,12.5724553442663,15.3030235355684,2.73483177833827,4.70713226229937,3.53865252206445,0.0,5.80483111761458,4
62,50,0.0,MVTC,0.0196148680768953,0.0100330194795543,0.01422622377412,1.16733688620611,1.97125047079456,2.76021096840034,0.07990250987492,0.283739482252906,0.0416038931274082,2.40817480925171,0.705324257998534,4
62,50,0.0,MSLC,0.0389154826651288,0.0025598849276715,0.0109133527663274,0.0355593371708603,0.135586033877854,0.291014329994855,0.0257057704931472,0.002987143330082,0.0275818655052693,0.0401736001562218,0.0634248000812439,4
63,50,0.0,MVN,0.214548346282743,0.0007980890839645,0.0686390100467359,40.3867443565385,30.6690998667884,38.3905829800212,14.7766261770222,17.6246356054561,9.64205971642576,0.0,16.8637482386295,4
63,50,0.0,MVT,0.0872321995558482,0.0342592793594867,0.0074929057254014,20.3253086089719,15.0539307214297,17.6901298463273,7.56595636764849,9.00633808488502,5.16209215835938,60.4005598864398,8.32586001914027,4
63,50,0.0,MSL,0.089329579733895,0.0225548378554553,0.0143031019208576,5.0992409651661,4.54012891830235,5.84340808203704,2.8157298954907,3.51137615751257,1.76922056103416,1.75201404413005,2.63392134433924,4
63,50,0.0,MVNC,0.214548346282743,0.0007980890839645,0.0686390100467359,40.3867443565385,30.6690998667884,38.3905829800212,14.7766261770222,17.6246356054561,9.64205971642576,0.0,16.8637482386295,4
63,50,0.0,MVTC,0.0872321995899499,0.0342592793266811,0.0074929057382319,20.3253086163202,15.0539307268067,17.6901298535499,7.56595637017357,9.00633808799818,5.16209216006103,60.4005599276924,8.32586002217382,4
63,50,0.0,MSLC,0.0534086673030207,0.0623878146947553,0.0013485526688026,0.929833682896875,1.19939745952858,1.46491436225635,1.01905034010409,1.28291062032636,0.555116912490929,0.458514878300018,0.729818712474419,4
64,50,0.0,MVN,0.0440238782608154,0.145737838931903,0.282168445865341,14.3370271437955,4.99162222747531,5.6612203303401,1.67290666754011,2.8539215312749,2.27960985104835,0.0,3.58535976828137,4
64,50,0.0,MVT,0.0440214600502397,0.145733135570901,0.282164146902465,14.3366946452304,4.99145505665974,5.66097494889791,1.6728439019476,2.85380153644811,2.27952153683351,79810616922.3845,3.58524559650454,4
64,50,0.0,MSL,0.0433385852973287,0.144399397370192,0.280929858857427,11.616717075513,3.97025746012977,4.52586017371329,1.35302512030134,2.36727713911059,1.87361893666318,1529.49231829266,2.90838041632846,4
64,50,0.0,MVNC,0.0440238782608154,0.145737838931903,0.282168445865341,14.3370271437955,4.99162222747531,5.6612203303401,1.67290666754011,2.8539215312749,2.27960985104835,0.0,3.58535976828137,4
64,50,0.0,MVTC,0.0440218569352399,0.145733907504479,0.282164852464838,14.3367492164461,4.99148249336879,5.66101522177488,1.672854203246,2.85382123041383,2.27953603128754,114231430806.206,3.58526433482686,4
64,50,0.0,MSLC,0.0145723436994756,0.0805862122751567,0.216089413984076,0.802195559524869,0.0913463119420552,0.0628044799210059,0.0457958195452275,0.138808089535029,0.0977625380267573,0.123865965661839,0.172217863161517,4
65,50,0.0,MVN,0.0017751754127489,0.044185873172925,0.086322522148074,6.72097495222737,5.22443223024962,10.1871816796079,1.9766841841691,5.24675885931788,3.59373294710667,0.0,3.67578315815692,4
65,50,0.0,MVT,0.013061286669365,0.0010210955955454,0.0149775541530442,1.80192142741378,0.708042767278563,0.767148388724333,0.200899541342297,0.32302112056224,0.185724605331162,16.5368516631955,0.446201976341148,4
65,50,0.0,MSL,0.0192882786094949,0.0002115448649935,0.0123751846606843,0.0098967431126256,0.0137592251839205,0.0278671970036839,0.0041705633473995,0.0006300344484015,0.0136562464332245,0.236383019293951,0.0113172241849365,4
65,50,0.0,MVNC,0.0017751754127489,0.044185873172925,0.086322522148074,6.72097495222737,5.22443223024962,10.1871816796079,1.9766841841691,5.24675885931789,3.59373294710666,0.0,3.67578315815692,4
65,50,0.0,MVTC,0.0130612866686079,0.0010210955956562,0.014977554153376,1.80192142751968,0.708042767315635,0.767148388769767,0.200899541354518,0.323021120576829,0.185724605340125,16.5368516275409,0.446201976366022,4
65,50,0.0,MSLC,0.0184743843164801,0.0003650325469576,0.0138636575792311,0.0074398039284921,0.0002653234302882,0.0007953665309549,1.97783675836541e-05,0.0027850966307989,0.0020805670912175,0.994874583699609,0.0051210011580004,4
66,50,0.0,MVN,0.201649212576353,0.0353832038989201,0.0408744331565516,5.97630831570087,2.26787803035449,4.36989376801487,0.516137797702349,0.724008982693252,1.41879559097396,0.0,1.72788103723018,4
66,50,0.0,MVT,0.169402163838057,0.0352466450463016,0.0489440609395428,3.04524788046664,1.03117606442022,2.68238650559393,0.156350386329636,0.403978662298691,0.778001233743056,295.958756756795,0.92785928918623,4
66,50,0.0,MSL,0.189037853568579,0.0352065796460385,0.0448141414100089,1.34036222376454,0.445965361778654,1.38518552657254,0.0684804383630181,0.17822514615021,0.444021735435657,47.0748178753325,0.459033222965472,4
66,50,0.0,MVNC,0.201649212576353,0.0353832038989201,0.0408744331565516,5.97630831570087,2.26787803035449,4.36989376801487,0.51613779770235,0.724008982693252,1.41879559097396,0.0,1.72788103723018,4
66,50,0.0,MVTC,0.169402163920328,0.0352466450468884,0.0489440609185489,3.0452478866749,1.03117606700588,2.68238650948572,0.156350386944816,0.403978662994775,0.778001235062268,295.958757573994,0.927859290894902,4
66,50,0.0,MSLC,0.151743358446276,0.035430163186161,0.0559568504265297,0.328790676481462,0.234706130129869,0.0019422326134232,0.143579918277219,0.0202291057476509,0.0015675079277737,0.0266070733181407,0.108216215915152,4
67,50,0.0,MVN,0.149473735449406,0.178821418568214,0.155056269412209,23.826472337631,7.72263423602803,5.47255669461576,2.25914626261377,2.12935003742025,2.17237776668745,0.0,4.89620986204734,4
67,50,0.0,MVT,0.0141482023210636,0.118872670692661,0.0937117250977082,6.62542132831215,2.77416846343463,1.58060918618888,1.02297383703412,0.687616692356115,0.565731798097872,9.02968086085195,1.49813932261502,4
67,50,0.0,MSL,0.0166733348658886,0.127363147229586,0.114708073602857,0.156423276265511,0.0553740806613948,0.0015398712470061,0.0777467143565086,0.0180829108729614,0.0120551345380594,0.0194184616723818,0.0644407270710859,4
67,50,0.0,MVNC,0.149473735449406,0.178821418568214,0.155056269412209,23.826472337631,7.72263423602803,5.47255669461577,2.25914626261377,2.12935003742024,2.17237776668744,0.0,4.89620986204734,4
67,50,0.0,MVTC,0.01414820222364,0.118872670576147,0.0937117249430661,6.62542131182016,2.77416845823125,1.5806091824714,1.02297383519966,0.687616690814563,0.565731796281652,9.02967405160218,1.4981393191735,4
67,50,0.0,MSLC,0.0181503462073842,0.128958115483581,0.117103305815765,0.247580442579676,0.088870926963518,0.0003838666069015,0.0994520979769162,0.0285164060991412,0.0218551373794666,0.007498679094688,0.0834300716791499,4
68,50,0.0,MVN,0.0126364937047129,0.0160663471532878,0.0320884699792082,10.8475430076011,0.844777821229459,3.0634798621002,2.23331305729331,0.922688904170627,1.51942003963245,0.0,2.1657793336516,4
68,50,0.0,MVT,0.0001046731803973,0.0007899466684169,0.0056258355180176,0.770940282705912,0.0991612375607587,0.0823081319475273,0.154681694195557,0.0043574105868262,0.0926780569910539,5.08203583557624,0.134516363261607,4
68,50,0.0,MSL,1.05531172682952e-05,0.0025810891916662,0.0120438285466144,0.362792115498338,0.948470003338988,0.237567847293999,0.0081305445920872,0.0961807723107568,0.0192277536733653,0.0170496909536073,0.187444945284787,4
68,50,0.0,MVNC,0.0126364937047129,0.0160663471532878,0.0320884699792082,10.8475430076011,0.84477782122946,3.0634798621002,2.2333130572933,0.922688904170628,1.51942003963245,0.0,2.1657793336516,4
68,50,0.0,MVTC,0.0001046731850791,0.0007899466561435,0.0056258354785546,0.770940275579819,0.0991612390743977,0.0823081301933678,0.154681692678174,0.0043574103622183,0.0926780559041845,5.08203581969405,0.134516362123549,4
68,50,0.0,MSLC,0.0001214114468812,0.0011047929008448,0.0081287466247925,0.959708784125232,1.39709054329604,0.563831191858914,0.0619079676798576,0.205657769511824,0.0842510713099022,0.568096794977736,0.364644697639365,4
69,50,0.0,MVN,0.163182336011926,0.0338786145961309,0.0143618844149483,0.330562708991788,1.60146741448524,6.88175793130771,1.66377631814558,3.7276363272571,5.58405937958114,0.0,2.2222981016435,4
69,50,0.0,MVT,0.156733017389102,0.0714201251730479,0.0513491111410007,0.358321328618721,0.130145399790059,1.46825683682431,0.394692236687836,0.993974468144978,1.15541917700461,3.06970559764606,0.531145744530407,4
69,50,0.0,MSL,0.193272840913856,0.0876084275994928,0.0571100352613445,3.10008580145851,0.43220176873443,0.0051905703228913,0.0035382444407196,0.0321719081809841,0.0641043320377596,0.230470320610961,0.441698214327776,4
69,50,0.0,MVNC,0.163182336011926,0.0338786145961309,0.0143618844149483,0.330562708991787,1.60146741448523,6.88175793130771,1.66377631814558,3.72763632725709,5.58405937958113,0.0,2.2222981016435,4
69,50,0.0,MVTC,0.15673301737383,0.0714201251737761,0.0513491111436895,0.358321329589352,0.130145399300022,1.46825683468995,0.394692236158332,0.99397446715728,1.15541917576037,3.06970581956856,0.531145744038511,4
69,50,0.0,MSLC,0.197153995622599,0.086857719076556,0.0553172262531239,2.53241058874433,0.271949810399812,0.0093480238645498,0.0004262352234047,0.0734313859247868,0.134382963134797,8.27161071885573e-05,0.373475327582663,4
70,50,0.0,MVN,0.0072193078234391,0.0796086819239604,0.0420623202587262,17.1891899539708,7.87090094809399,5.15519463453099,2.4072835799129,0.624872045081774,1.29104115050125,0.0,3.85193029134421,4
70,50,0.0,MVT,0.0370843711334514,0.0705238014297888,0.0368525197386413,3.48311794394053,2.38749318633684,1.9903454969664,0.534208452324401,0.125106131472239,0.246150266080427,26.5896000184528,0.990098018824747,4
70,50,0.0,MSL,0.0440947149607985,0.0837502455909949,0.0380611182143477,0.0065741028305983,0.031622758846254,0.0133604033631896,0.0003259251207805,0.0469244534005312,0.014000286412569,0.0877792387194889,0.0309682231933404,4
70,50,0.0,MVNC,0.0072193078234391,0.0796086819239604,0.0420623202587262,17.1891899539708,7.87090094809399,5.15519463453099,2.4072835799129,0.624872045081775,1.29104115050125,0.0,3.85193029134421,4
70,50,0.0,MVTC,0.0370843711324515,0.0705238014322971,0.0368525197394948,3.48311794427736,2.3874931864894,1.99034549705972,0.534208452363845,0.125106131481638,0.246150266104264,26.5896000882179,0.99009801889783,4
70,50,0.0,MSLC,0.0440182064795384,0.0836041782274779,0.0378732124827577,0.0074159006559476,0.0303289339430416,0.0125986385996551,0.0002946866790664,0.0473003822746866,0.014419131566098,0.0733161104968182,0.0308725856564744,4
71,50,0.0,MVN,0.65246033624158,0.289232962457602,0.0282739468681705,36.705814428445,23.7624523890852,24.8126464713329,1.55306637661963,1.86015599713358,1.43605903201546,0.0,10.1222402155777,4
71,50,0.0,MVT,0.242738857262622,0.0445246838020817,0.0138846586133082,2.45109742336619,3.50225828153028,5.77927882952865,0.280674501459339,0.405075702883318,0.114720421745143,0.509241820535739,1.42602815113233,4
71,50,0.0,MSL,0.256948226737159,0.0645887150237301,0.0172378635043497,0.0717484980997519,0.155224144247336,0.654882925196713,0.0037158463005426,0.0018282785061735,0.016714252998383,0.52489329552147,0.138098750068238,4
71,50,0.0,MVNC,0.65246033624158,0.289232962457602,0.0282739468681705,36.705814428445,23.7624523890852,24.8126464713329,1.55306637661963,1.86015599713358,1.43605903201546,0.0,10.1222402155777,4
71,50,0.0,MVTC,0.242738857479959,0.044524683964239,0.0138846586296018,2.45109743898696,3.50225829506513,5.77927884737681,0.280674502765701,0.405075704693724,0.114720422846925,0.509241824559,1.42602815686767,4
71,50,0.0,MSLC,0.252470260412607,0.0610569591094062,0.0167369300016919,0.133598788605328,0.102922414555999,0.532935473906849,0.0079818498483894,0.0001160915043832,0.0265910977469636,0.691634595823526,0.126045540632402,4
72,50,0.0,MVN,0.0001816641152786,0.0185197972728427,0.0135678877793101,16.6082456977293,7.07920079620423,7.36388415130896,1.96194517877696,0.778188394326408,1.55788883299065,0.0,3.93129137783377,4
72,50,0.0,MVT,0.001153659451013,0.0022274044797553,0.0002827108428423,4.1905974284305,2.19089232123245,2.41304078018901,0.511177548266377,0.0995727210134423,0.228262903309086,9.85183956747605,1.07080083080161,4
72,50,0.0,MSL,0.0001519520967959,0.0057414306227148,0.0020721644933093,0.002379219730838,0.0052505917022875,0.0167202850235938,0.0003709284670338,0.0739635310245344,0.0154561682251861,0.0371942457655793,0.013567363487366,4
72,50,0.0,MVNC,0.0001816641152786,0.0185197972728427,0.0135678877793101,16.6082456977293,7.07920079620423,7.36388415130896,1.96194517877696,0.778188394326408,1.55788883299065,0.0,3.93129137783377,4
72,50,0.0,MVTC,0.0011536594708894,0.0022274044490854,0.0002827108311547,4.19059740828145,2.19089231333531,2.41304077184947,0.511177546054149,0.0995727202574173,0.228262901503476,9.85183947391216,1.07080082622582,4
72,50,0.0,MSLC,1.43284762380827e-05,0.0043630104005863,0.0012501130409887,0.0374020491108512,0.0060875818806703,0.000587701038904,0.0034218883341961,0.111069612073134,0.0423429007187516,0.35588557205905,0.0229487983415912,4
73,50,0.0,MVN,0.326081802568624,0.180968917315391,0.32289317553977,19.1670250521083,8.97981482816396,8.14486150551631,4.82091270581272,2.65095049122262,12.6309412137418,0.0,6.35827218799884,4
73,50,0.0,MVT,0.20186809528684,0.201410040108493,0.118323090695394,2.43148386722266,1.26925552592053,1.23199771668317,0.219796471449887,0.275476548049282,0.0529654480929901,0.0031329939463736,0.666952978167693,4
73,50,0.0,MSL,0.254131613364827,0.206719090311648,0.121607102068514,0.0811486884640103,0.0100504963439711,0.0082363404274114,0.0160217745231124,0.0061283990577903,0.095051905087229,1.09542605845061,0.0887883788498348,4
73,50,0.0,MVNC,0.326081802568624,0.180968917315391,0.32289317553977,19.1670250521083,8.97981482816397,8.14486150551631,4.82091270581271,2.65095049122262,12.6309412137418,0.0,6.35827218799884,4
73,50,0.0,MVTC,0.201868095311836,0.201410040103496,0.11832309069744,2.43148386924553,1.26925552697348,1.23199771773166,0.219796471669661,0.275476548290037,0.0529654481977995,0.0031329940631795,0.666952978691215,4
73,50,0.0,MSLC,0.259768411069729,0.20185893279794,0.124649511096042,0.0244873355950155,0.043802478129221,0.0465345997205012,0.0003989138396267,0.0047285922940977,0.0318609192816442,0.213123007263325,0.0820099659804241,4
74,50,0.0,MVN,0.0301781523946913,0.216401882115364,0.0375516979157122,1.14055403772872,0.218314787526603,1.28370273176573,0.616265819350315,0.871210348316301,0.972217078473994,0.0,0.598488503954159,4
74,50,0.0,MVT,0.154237230384543,0.179168916016156,0.0330135495360373,1.76121900864658,0.188771152125671,0.0243941919772978,0.002184447887322,0.0695296630923327,0.121395417610178,1.81317819222403,0.28154595303068,4
74,50,0.0,MSL,0.138800488133821,0.174561617994634,0.0293367813108875,5.10985465952327,1.35904410301192,0.538252590307868,0.160211142151698,0.0556759235435643,0.0362606178346167,0.308602703267516,0.844666435979142,4
74,50,0.0,MVNC,0.0301781523946913,0.216401882115364,0.0375516979157122,1.14055403772872,0.218314787526602,1.28370273176572,0.616265819350314,0.871210348316302,0.972217078474,0.0,0.598488503954159,4
74,50,0.0,MVTC,0.154237231402643,0.17916891590403,0.0330135496305826,1.76121906038007,0.188771162951964,0.0243941871909511,0.0021844471200542,0.0695296583393601,0.121395411351345,1.81317811279878,0.281545958252334,4
74,50,0.0,MSLC,0.118798537456427,0.194899203712109,0.0353899373792007,2.75575202655229,0.549775667918788,0.045347266594075,0.0137585377434254,0.0077250050468726,0.0170908480836724,2.0865406739795,0.415393003387429,4
75,50,0.0,MVN,0.160038354657326,0.0997242876910353,0.061706612836968,4.61231891526562,0.739838542191979,0.396924726298263,0.771944155909283,0.374433017998624,1.21053298966359,0.0,0.93638462250141,4
75,50,0.0,MVT,0.0095051313699167,0.0123151968258701,0.0055001969679471,0.504662605047111,0.483567525374769,0.29999822607218,0.0781451356237231,0.0471097213355011,0.0353563517144368,4.84049769142512,0.164017787814606,4
75,50,0.0,MSL,0.0106270047519198,0.0216923570516162,0.0092090771242718,3.92613075324432,2.05052224080959,1.71494507509451,0.479419020007832,0.386488768580818,0.129089079512705,0.300746410482015,0.969791486241954,4
75,50,0.0,MVNC,0.160038354657326,0.0997242876910353,0.061706612836968,4.61231891526562,0.739838542191979,0.396924726298261,0.771944155909285,0.374433017998625,1.21053298966359,0.0,0.936384622501411,4
75,50,0.0,MVTC,0.0095051313811851,0.0123151968391651,0.0055001969742816,0.504662604474421,0.483567525022911,0.299998225853544,0.0781451355379539,0.0471097212766568,0.0353563517592414,4.84049723938075,0.164017787679929,4
75,50,0.0,MSLC,0.0238962826030511,0.0351295471616189,0.0156647176857787,1.55649752567715,0.942111669629283,0.770397039524386,0.204869535441777,0.144478017256721,0.0086448798549999,1.40189123985797,0.411298801648308,4
76,50,0.0,MVN,0.0321733733495673,0.021325825169002,0.0955339602400192,5.72302843586064,2.11066640779511,1.51297919698163,0.10327124367988,0.360713298214409,0.391461266790802,0.0,1.15012811200901,4
76,50,0.0,MVT,0.0309996986613436,0.019598583769349,0.0952162681016115,5.1585070847591,1.92659132913609,1.37955801154857,0.094346616156011,0.333061531939413,0.356517959701538,13713.4879759661,1.043821898197,4
76,50,0.0,MSL,0.0319014749838715,0.0206149007652396,0.0956914068954163,3.03246840623288,1.08317940181055,0.709511376031229,0.0256321030660114,0.168159167323681,0.184693988540567,321.337909929051,0.594650247294384,4
76,50,0.0,MVNC,0.0321733733495673,0.021325825169002,0.0955339602400192,5.72302843586064,2.11066640779511,1.51297919698163,0.103271243679879,0.360713298214407,0.391461266790804,0.0,1.15012811200901,4
76,50,0.0,MVTC,0.0309996985120544,0.0195985835634034,0.095216268052726,5.15850702088751,1.92659130807023,1.37955799620094,0.0943466151037395,0.333061528747217,0.356517955726064,13713.4059249802,1.04382188609599,4
76,50,0.0,MSLC,0.0302536003522768,0.0162700299579043,0.0974674639774664,0.186846163806956,0.0597028881496137,0.0114314646867767,0.0151219557204656,0.0032243253417903,0.0029328952544154,6.45168283049212,0.0470278652497406,4
77,50,0.0,MVN,0.172016591306917,0.0494603111884868,0.0114881100541511,14.5214549182905,2.94273794804801,1.42118051571917,0.58859296853977,0.241128815177628,0.85427021700119,0.0,2.31137004392509,4
77,50,0.0,MVT,0.10677264306113,0.0571845852732814,0.0394150232730552,0.480968764273405,0.001654955433307,0.0350655022940257,0.063741853050651,0.13694567287902,0.0444854310925853,1.07552215775536,0.107359381181162,4
