Rep,N,Crate,Model,SE1,SE2,SE3,nu
71,50,0.05,MSLCR,0.178555832025055,0.409986077568785,0.209025384605271,10
72,50,0.05,MVNR,0.151763309550205,0.348118502580423,0.166004825649968,10
72,50,0.05,MVTR,0.151300389321256,0.346375217708528,0.165024096583963,10
72,50,0.05,MSLR,0.151037409650628,0.345052313234598,0.164161012444886,10
72,50,0.05,MVNCR,0.160812515952789,0.362759526449341,0.17315241808443,10
72,50,0.05,MVTCR,0.156163975500909,0.335925038093472,0.153662185552797,10
72,50,0.05,MSLCR,0.167826777135065,0.391902506753444,0.189802274608024,10
73,50,0.05,MVNR,0.139338178401332,0.350345040073901,0.165438831767159,10
73,50,0.05,MVTR,0.139338211091984,0.350345297801891,0.16543891489564,10
73,50,0.05,MSLR,0.139347593228272,0.350404094207781,0.165458441409924,10
73,50,0.05,MVNCR,0.147993826837227,0.374134704483649,0.17823061183259,10
73,50,0.05,MVTCR,0.146605642707631,0.378938115301387,0.178396980580803,10
73,50,0.05,MSLCR,0.161722083652583,0.424301422948046,0.205409434059336,10
74,50,0.05,MVNR,0.145076642340729,0.356377179061084,0.170139942269551,10
74,50,0.05,MVTR,0.14507654397464,0.356377117520885,0.17013992229047,10
74,50,0.05,MSLR,0.145070014043014,0.356372574034095,0.170138288061212,10
74,50,0.05,MVNCR,0.152374895061094,0.380790155428883,0.181698256009325,10
74,50,0.05,MVTCR,0.15270858735434,0.381405165425772,0.182547755106136,10
74,50,0.05,MSLCR,0.163985554212456,0.457968250446677,0.220447047600884,10
75,50,0.05,MVNR,0.122859367926235,0.295896719961749,0.155457709607945,10
75,50,0.05,MVTR,0.122859394277785,0.295896771868806,0.155457737558473,10
75,50,0.05,MSLR,0.122867536089704,0.295912899279978,0.155466362662936,10
75,50,0.05,MVNCR,0.13070734067723,0.316976648554318,0.165850258196746,10
75,50,0.05,MVTCR,0.132933316934835,0.323226115587244,0.169494508325454,10
75,50,0.05,MSLCR,0.142579507651827,0.358961800634795,0.184922100049815,10
76,50,0.05,MVNR,0.126528919670864,0.291578988877836,0.149041071324906,10
76,50,0.05,MVTR,0.126530012509896,0.291581475790115,0.149042180165527,10
76,50,0.05,MSLR,0.126540447073291,0.291604807040441,0.149052611381005,10
76,50,0.05,MVNCR,0.132387209892885,0.308813661575118,0.157720292115392,10
76,50,0.05,MVTCR,0.1346602887266,0.316084368965417,0.160882907990846,10
76,50,0.05,MSLCR,0.141100518831446,0.344424138511819,0.174407033579128,10
77,50,0.05,MVNR,0.125851735056724,0.297359532807704,0.140329980413197,10
77,50,0.05,MVTR,0.125882384278598,0.297420411360716,0.140365733908514,10
77,50,0.05,MSLR,0.12587203524424,0.297404040063936,0.14035578299598,10
77,50,0.05,MVNCR,0.132980982947716,0.317041090859868,0.148604762835779,10
77,50,0.05,MVTCR,0.136140736813025,0.321675684655881,0.152417816475731,10
77,50,0.05,MSLCR,0.149026552758834,0.341183916029463,0.162108770904944,10
78,50,0.05,MVNR,0.163188290996231,0.385989692590197,0.189804491493548,10
78,50,0.05,MVTR,0.163274749477792,0.38042305537461,0.186223146801555,10
78,50,0.05,MSLR,0.163133202694492,0.378644960004318,0.184764986969192,10
78,50,0.05,MVNCR,0.172210642285871,0.410577994087021,0.200784855514448,10
78,50,0.05,MVTCR,0.167797163027354,0.364162648448314,0.172155829820169,10
78,50,0.05,MSLCR,0.194447971127721,0.469140601475717,0.22232223101394,10
79,50,0.05,MVNR,0.124628293634579,0.347579110304011,0.160308944187489,10
79,50,0.05,MVTR,0.124628269475019,0.347579197774284,0.160308988486033,10
79,50,0.05,MSLR,0.124625714075319,0.347587308017092,0.160313137094853,10
79,50,0.05,MVNCR,0.133188681352891,0.364270521472637,0.167958658972946,10
79,50,0.05,MVTCR,0.134299074755104,0.370538409887769,0.170824680592999,10
79,50,0.05,MSLCR,0.156202405889245,0.383542320130643,0.174121350043677,10
80,50,0.05,MVNR,0.165282870008307,0.369064458717017,0.175169763456847,10
80,50,0.05,MVTR,0.162716542039253,0.369706370877485,0.175921276210733,10
80,50,0.05,MSLR,0.161730379254825,0.369289767149937,0.175777708213894,10
80,50,0.05,MVNCR,0.174982179835688,0.388552432727232,0.184388793906296,10
80,50,0.05,MVTCR,0.161951178788537,0.394260466841859,0.187991266525455,10
80,50,0.05,MSLCR,0.191418544589896,0.434991230503097,0.207539631056154,10
81,50,0.05,MVNR,0.1246000599896,0.278390509909341,0.147826787561554,10
81,50,0.05,MVTR,0.124600160747564,0.278390928297648,0.147826974790755,10
81,50,0.05,MSLR,0.124391587259942,0.2779371118436,0.147583786105656,10
81,50,0.05,MVNCR,0.132187936013322,0.293531124317597,0.155873618151208,10
81,50,0.05,MVTCR,0.135419877288111,0.310392895894652,0.163500829772909,10
81,50,0.05,MSLCR,0.140438752984343,0.313509508037801,0.167937091021101,10
82,50,0.05,MVNR,0.129165581476268,0.287783543379152,0.143605526763335,10
82,50,0.05,MVTR,0.129165653044524,0.287783811022708,0.143605655753292,10
82,50,0.05,MSLR,0.129171599876218,0.287805856795994,0.143616314103151,10
82,50,0.05,MVNCR,0.134795401491621,0.301698379214961,0.150802853095161,10
82,50,0.05,MVTCR,0.13574463471478,0.308386206057864,0.154122260863414,10
82,50,0.05,MSLCR,0.118045537171805,0.385741476330662,0.194956316929452,10
83,50,0.05,MVNR,0.157686764761013,0.382819933876587,0.181823168334055,10
83,50,0.05,MVTR,0.1576996939803,0.382051602445194,0.181437144048461,10
83,50,0.05,MSLR,0.157502611397714,0.382041400370874,0.181449094701786,10
83,50,0.05,MVNCR,0.165689077434856,0.401900205264414,0.190051121650271,10
83,50,0.05,MVTCR,0.161559261810796,0.370902021605942,0.174922260415929,10
83,50,0.05,MSLCR,0.182342186094176,0.454217780861527,0.209228900731498,10
84,50,0.05,MVNR,0.145380074773648,0.362798858106016,0.17474151726296,10
84,50,0.05,MVTR,0.145416777249987,0.363255813518905,0.175011554073238,10
84,50,0.05,MSLR,0.145387788984946,0.362881607956936,0.174790063864091,10
84,50,0.05,MVNCR,0.153864202320772,0.384807640782818,0.184807873040382,10
84,50,0.05,MVTCR,0.149507098963186,0.391404193744887,0.190023926667909,10
84,50,0.05,MSLCR,0.157449125434553,0.420018994215437,0.202945617717837,10
85,50,0.05,MVNR,0.133383859877408,0.352268697655358,0.175009094390626,10
85,50,0.05,MVTR,0.133383900151439,0.352268771778316,0.17500911907034,10
85,50,0.05,MSLR,0.133387261399642,0.352274852800735,0.175011105638742,10
85,50,0.05,MVNCR,0.143381623998476,0.369682990889723,0.185477260846249,10
85,50,0.05,MVTCR,0.146615014338546,0.381125172436774,0.189513231614519,10
85,50,0.05,MSLCR,0.165069464211434,0.39578548302346,0.21261861236577,10
86,50,0.05,MVNR,0.150582831814897,0.327631086715312,0.159838206924738,10
86,50,0.05,MVTR,0.150087472763666,0.322055097290787,0.157164317670438,10
86,50,0.05,MSLR,0.150352048755422,0.321049482393847,0.156595558285569,10
86,50,0.05,MVNCR,0.159467003331268,0.344624872439339,0.16644536991967,10
86,50,0.05,MVTCR,0.152944851896684,0.272375327460174,0.131947464835976,10
86,50,0.05,MSLCR,0.17666437447958,0.373713348080016,0.173485771396863,10
87,50,0.05,MVNR,0.146975859371342,0.381893107472706,0.173231830957127,10
87,50,0.05,MVTR,0.146975966911442,0.381893417753655,0.173231978896612,10
87,50,0.05,MSLR,0.146983919165365,0.38191640931849,0.173242910675743,10
87,50,0.05,MVNCR,0.157333157793918,0.395612264551305,0.178972621574895,10
87,50,0.05,MVTCR,0.157322963706271,0.399202554152073,0.180584773673801,10
87,50,0.05,MSLCR,0.187201380434318,0.41424657171263,0.186133572281404,10
88,50,0.05,MVNR,0.150439729184489,0.359302821003682,0.169555671692543,10
88,50,0.05,MVTR,0.150439806529085,0.359302935319143,0.169555731011391,10
88,50,0.05,MSLR,0.150448200789376,0.359316193446182,0.169562955415365,10
88,50,0.05,MVNCR,0.159055199201006,0.380088957344777,0.178440033536133,10
88,50,0.05,MVTCR,0.16392970300847,0.388070875772625,0.183154339695323,10
88,50,0.05,MSLCR,0.175601852210931,0.45877124969832,0.218051065882914,10
89,50,0.05,MVNR,0.118607336002484,0.374834751074492,0.182494413666121,10
89,50,0.05,MVTR,0.118954129535873,0.372288210196515,0.181467327157475,10
89,50,0.05,MSLR,0.118539623192624,0.3742069573893,0.182212425575924,10
89,50,0.05,MVNCR,0.125516321270548,0.395984917276966,0.192868374129115,10
89,50,0.05,MVTCR,0.125484895278289,0.362840270303283,0.178964182816933,10
89,50,0.05,MSLCR,0.155047066595315,0.435073808500604,0.206595185674963,10
90,50,0.05,MVNR,0.114217429821676,0.322908834434633,0.154086964993691,10
90,50,0.05,MVTR,0.114217453685512,0.322908873956094,0.154086968310939,10
90,50,0.05,MSLR,0.114223839624087,0.32292596118206,0.154089900310035,10
90,50,0.05,MVNCR,0.120507395261099,0.344475069137131,0.164703906665951,10
90,50,0.05,MVTCR,0.123449725717699,0.341640483892845,0.162421364251344,10
90,50,0.05,MSLCR,0.137312514822871,0.403759113102526,0.191572048279771,10
91,50,0.05,MVNR,0.153879003586351,0.370158835261005,0.175589493866946,10
91,50,0.05,MVTR,0.15387917487724,0.370158962991531,0.17558956035958,10
91,50,0.05,MSLR,0.153885449877543,0.370163713514172,0.175592042574791,10
91,50,0.05,MVNCR,0.163501431783887,0.385675526767929,0.182713684799664,10
91,50,0.05,MVTCR,0.165511775659602,0.391271408106204,0.186126696798993,10
91,50,0.05,MSLCR,0.184240200375905,0.416394014790003,0.196763391749854,10
92,50,0.05,MVNR,0.139622090871468,0.335308706316319,0.158224546228378,10
92,50,0.05,MVTR,0.139622200256954,0.335308316469158,0.158224038679186,10
92,50,0.05,MSLR,0.139624395492792,0.335299234184486,0.15821343619711,10
92,50,0.05,MVNCR,0.150363223693494,0.354433466610561,0.165692009308574,10
92,50,0.05,MVTCR,0.148997983828286,0.357551415879107,0.165733555991056,10
92,50,0.05,MSLCR,0.156521799493529,0.396322746599825,0.183905718548156,10
93,50,0.05,MVNR,0.116808411398688,0.313648922992883,0.162930474241309,10
93,50,0.05,MVTR,0.11680843496929,0.313649067141326,0.162930484669891,10
93,50,0.05,MSLR,0.11681305707524,0.313685538257937,0.162930546247112,10
93,50,0.05,MVNCR,0.124379069269355,0.320623269015785,0.167451260715732,10
93,50,0.05,MVTCR,0.124013254902345,0.328284426171809,0.169816003394663,10
93,50,0.05,MSLCR,0.137353666722432,0.318259104413411,0.172169250523953,10
94,50,0.05,MVNR,0.124689514817844,0.356662165119079,0.172601699508106,10
94,50,0.05,MVTR,0.124689856896341,0.356662959320736,0.172602078630754,10
94,50,0.05,MSLR,0.124701616443423,0.356690955485053,0.172615450069426,10
94,50,0.05,MVNCR,0.131864240361163,0.383075465279586,0.185663629992614,10
94,50,0.05,MVTCR,0.134052517000234,0.380407682009162,0.18393928607873,10
94,50,0.05,MSLCR,0.140358531707909,0.46068551208142,0.225070941674502,10
95,50,0.05,MVNR,0.16111799419425,0.400519205957821,0.183106355045439,10
95,50,0.05,MVTR,0.161320263834335,0.400883821603845,0.183339132410793,10
95,50,0.05,MSLR,0.161163232020875,0.400598862838357,0.183157090114282,10
95,50,0.05,MVNCR,0.170226219996955,0.423438843418037,0.192803232010235,10
95,50,0.05,MVTCR,0.176296690780619,0.433665959006034,0.199439414705852,10
95,50,0.05,MSLCR,0.179231043229046,0.461196355711331,0.2113672908769,10
96,50,0.05,MVNR,0.123662187545053,0.286254384037846,0.143203434173392,10
96,50,0.05,MVTR,0.123662342007097,0.286254502466285,0.143203476131283,10
96,50,0.05,MSLR,0.123671771101784,0.286261600028223,0.143205957473958,10
96,50,0.05,MVNCR,0.131754396401463,0.309850165269156,0.156663457050588,10
96,50,0.05,MVTCR,0.138220134429787,0.315301694795288,0.158060060400431,10
96,50,0.05,MSLCR,0.154464869816242,0.374107007825124,0.194980523222182,10
97,50,0.05,MVNR,0.138697466066594,0.33204288218612,0.148214122930355,10
97,50,0.05,MVTR,0.138906725022968,0.332779768417685,0.148483072035756,10
97,50,0.05,MSLR,0.138708830039717,0.332083410763148,0.148229255212012,10
97,50,0.05,MVNCR,0.14651012345939,0.349625716280356,0.155350517173514,10
97,50,0.05,MVTCR,0.150074392260295,0.364740185913238,0.160932663007921,10
97,50,0.05,MSLCR,0.168735444803732,0.399923406873433,0.169162140406865,10
98,50,0.05,MVNR,0.140685587568044,0.329661821554038,0.171666071452581,10
98,50,0.05,MVTR,0.140685817066854,0.329662241123773,0.171666354029527,10
98,50,0.05,MSLR,0.140695559499769,0.32968162744201,0.171679195784792,10
98,50,0.05,MVNCR,0.147516305926881,0.345110177434975,0.179057393724536,10
98,50,0.05,MVTCR,0.150379040552966,0.353574008144627,0.183528434530551,10
98,50,0.05,MSLCR,0.170090262702937,0.382202177651755,0.193547323323955,10
99,50,0.05,MVNR,0.154151031615957,0.256141346124535,0.123766495277121,10
99,50,0.05,MVTR,0.154151074930784,0.256141306458646,0.123766493744122,10
99,50,0.05,MSLR,0.154160585647453,0.256133166143255,0.123765841146566,10
99,50,0.05,MVNCR,0.163546941112268,0.265978345213778,0.127909272962967,10
99,50,0.05,MVTCR,0.161051058437593,0.261642317743243,0.125902603871166,10
99,50,0.05,MSLCR,0.18333131482013,0.293191870761746,0.141168010913623,10
100,50,0.05,MVNR,0.14753980853786,0.314816419622078,0.150551234391823,10
100,50,0.05,MVTR,0.147540319549877,0.314817021242174,0.150551504718398,10
100,50,0.05,MSLR,0.147545537016306,0.314823164465169,0.150554247788168,10
100,50,0.05,MVNCR,0.155980911568552,0.327694758007062,0.156752491419275,10
100,50,0.05,MVTCR,0.160886039410436,0.34076988997784,0.163078151128064,10
100,50,0.05,MSLCR,0.171658756506023,0.342981009658336,0.162234347517871,10
1,100,0.0,MVNR,0.141749000028724,0.319312584170784,0.148880802865891,4
1,100,0.0,MVTR,0.133348231845925,0.270574579349205,0.126339069241123,4
1,100,0.0,MSLR,0.133287898739909,0.272870456724289,0.127932655848301,4
1,100,0.0,MVNCR,0.141749000028724,0.319312584170785,0.148880802865892,4
1,100,0.0,MVTCR,0.133348231867218,0.270574579464544,0.12633906929945,4
1,100,0.0,MSLCR,0.134330954026972,0.277887721009843,0.130494661023187,4
2,100,0.0,MVNR,0.138738929147963,0.304841573272099,0.151428485112658,4
2,100,0.0,MVTR,0.131900837445215,0.291301419532709,0.142402237634598,4
2,100,0.0,MSLR,0.131765931456504,0.29079619716409,0.141529538978802,4
2,100,0.0,MVNCR,0.138738929147964,0.304841573272101,0.151428485112659,4
2,100,0.0,MVTCR,0.131900837445761,0.291301419536212,0.142402237634985,4
2,100,0.0,MSLCR,0.131130686335029,0.289776826928455,0.140876958372174,4
3,100,0.0,MVNR,0.116330639224197,0.32386380938552,0.15957003051797,4
3,100,0.0,MVTR,0.114591484478656,0.306368387950518,0.151490049220443,4
3,100,0.0,MSLR,0.115180159391727,0.309068106962615,0.152578623122836,4
3,100,0.0,MVNCR,0.116330639224197,0.323863809385516,0.159570030517968,4
3,100,0.0,MVTCR,0.114591484471595,0.306368387925575,0.151490049208414,4
3,100,0.0,MSLCR,0.114553862962365,0.304491850935004,0.150392115464646,4
4,100,0.0,MVNR,0.14938507293347,0.326650577466314,0.164924928293162,4
4,100,0.0,MVTR,0.131001574237792,0.307459919658259,0.152037989209551,4
4,100,0.0,MSLR,0.13157357558836,0.30423043680527,0.150780777282719,4
4,100,0.0,MVNCR,0.14938507293347,0.326650577466314,0.164924928293162,4
4,100,0.0,MVTCR,0.131001574242669,0.307459919679702,0.152037989218541,4
4,100,0.0,MSLCR,0.131712237100332,0.304406999059836,0.150897595896114,4
5,100,0.0,MVNR,0.126563878399706,0.336937938943868,0.170534962035922,4
5,100,0.0,MVTR,0.121161567188999,0.292811695080573,0.151388554010727,4
5,100,0.0,MSLR,0.121445118303602,0.288361105447826,0.149166693972568,4
5,100,0.0,MVNCR,0.126563878399707,0.33693793894387,0.170534962035922,4
5,100,0.0,MVTCR,0.121161567109176,0.292811694771397,0.151388553871953,4
5,100,0.0,MSLCR,0.121303555155386,0.287371756359779,0.148747458721559,4
6,100,0.0,MVNR,0.133446008144711,0.335978822114281,0.165675180981554,4
6,100,0.0,MVTR,0.117609258742919,0.328290300539003,0.16203434155082,4
6,100,0.0,MSLR,0.119432409318987,0.330558157531277,0.162948971552605,4
6,100,0.0,MVNCR,0.133446008144712,0.335978822114282,0.165675180981555,4
6,100,0.0,MVTCR,0.117609258764862,0.32829030052296,0.162034341541198,4
6,100,0.0,MSLCR,0.119368604206031,0.33058114055796,0.162960696495242,4
7,100,0.0,MVNR,0.154890001104177,0.344751757290509,0.160109896346285,4
7,100,0.0,MVTR,0.133939354225998,0.313306812883167,0.147597640625419,4
7,100,0.0,MSLR,0.132334077161735,0.319693983156769,0.15143899379472,4
7,100,0.0,MVNCR,0.154890001104178,0.34475175729051,0.160109896346285,4
7,100,0.0,MVTCR,0.1339393541811,0.313306812777033,0.147597640575769,4
7,100,0.0,MSLCR,0.132813569072391,0.320679813815092,0.15189585356896,4
8,100,0.0,MVNR,0.136042083903364,0.290634951970051,0.139380774004997,4
8,100,0.0,MVTR,0.115864794900236,0.260358608502728,0.123054684140965,4
8,100,0.0,MSLR,0.115342712509704,0.259688192075072,0.123335850766273,4
8,100,0.0,MVNCR,0.136042083903363,0.290634951970047,0.139380774004995,4
8,100,0.0,MVTCR,0.115864794890699,0.260358608483993,0.12305468412958,4
8,100,0.0,MSLCR,0.117014642638589,0.263437661691825,0.125887730906457,4
9,100,0.0,MVNR,0.141444411054239,0.320663983959926,0.160291627734633,4
9,100,0.0,MVTR,0.132281760817755,0.304443685035891,0.149359683243465,4
9,100,0.0,MSLR,0.130256119007708,0.302106210100663,0.148185195355579,4
9,100,0.0,MVNCR,0.141444411054237,0.320663983959917,0.160291627734628,4
9,100,0.0,MVTCR,0.132281760812602,0.30444368502365,0.149359683237094,4
9,100,0.0,MSLCR,0.13083585244837,0.303220869972432,0.148909499671581,4
10,100,0.0,MVNR,0.125094922355427,0.273027418143363,0.133830200297741,4
10,100,0.0,MVTR,0.116334476120192,0.266914947616424,0.13149215863287,4
10,100,0.0,MSLR,0.115487817440048,0.26907175335289,0.132823147031903,4
10,100,0.0,MVNCR,0.125094922355427,0.273027418143367,0.133830200297743,4
10,100,0.0,MVTCR,0.116334476117432,0.266914947612212,0.131492158630808,4
10,100,0.0,MSLCR,0.115124481435262,0.268671893758204,0.132655719984034,4
11,100,0.0,MVNR,0.122895250648084,0.264213627466374,0.131075082702983,4
11,100,0.0,MVTR,0.115583540191851,0.263568241883908,0.130309375835032,4
11,100,0.0,MSLR,0.113752200671585,0.263636900344198,0.130269227702599,4
11,100,0.0,MVNCR,0.122895250648084,0.264213627466373,0.131075082702983,4
11,100,0.0,MVTCR,0.115583540181392,0.263568241867404,0.130309375826642,4
11,100,0.0,MSLCR,0.113146938915805,0.263310473537804,0.130197318759392,4
12,100,0.0,MVNR,0.143401380067443,0.362354050523524,0.176282016501102,4
12,100,0.0,MVTR,0.136477892618499,0.335925469062833,0.162393082230548,4
12,100,0.0,MSLR,0.135724046017244,0.334802456333568,0.162340746698425,4
12,100,0.0,MVNCR,0.143401380067441,0.362354050523475,0.176282016501078,4
12,100,0.0,MVTCR,0.136477892730153,0.335925469327911,0.162393082353466,4
12,100,0.0,MSLCR,0.134703073965215,0.331694223065914,0.16081736410126,4
13,100,0.0,MVNR,0.14218158612194,0.349084805282898,0.167996660849574,4
13,100,0.0,MVTR,0.109837949663003,0.337842356442258,0.161567087909808,4
13,100,0.0,MSLR,0.11031294988115,0.336367371538512,0.161486252772567,4
13,100,0.0,MVNCR,0.14218158612194,0.349084805282898,0.167996660849574,4
13,100,0.0,MVTCR,0.109837949654412,0.337842356434308,0.161567087904886,4
13,100,0.0,MSLCR,0.111423087852427,0.337544204020281,0.162289193020259,4
14,100,0.0,MVNR,0.138631262786548,0.35254797601701,0.167013064185778,4
14,100,0.0,MVTR,0.131944990444726,0.317020605554143,0.151707565199766,4
14,100,0.0,MSLR,0.131696051440237,0.314044542571424,0.150654350588242,4
14,100,0.0,MVNCR,0.138631262786548,0.352547976016996,0.167013064185771,4
14,100,0.0,MVTCR,0.131944990432691,0.317020605495067,0.151707565174132,4
14,100,0.0,MSLCR,0.131311979988468,0.313146784757478,0.150290457812201,4
15,100,0.0,MVNR,0.120542331377744,0.292723794577732,0.136082754558186,4
15,100,0.0,MVTR,0.114009155295035,0.278193980354695,0.128066717149184,4
15,100,0.0,MSLR,0.116603414522614,0.283607066940396,0.130598425542665,4
15,100,0.0,MVNCR,0.120542331377745,0.292723794577735,0.136082754558187,4
15,100,0.0,MVTCR,0.114009154977137,0.278193979567644,0.128066716789377,4
15,100,0.0,MSLCR,0.116798881200082,0.284028188519779,0.130817098090765,4
16,100,0.0,MVNR,0.153894799880565,0.331895282921875,0.16243095065053,4
16,100,0.0,MVTR,0.137236669692634,0.284576972560735,0.136535053575347,4
16,100,0.0,MSLR,0.13769203279378,0.286011561938689,0.137709875634697,4
16,100,0.0,MVNCR,0.153894799880564,0.331895282921867,0.162430950650526,4
16,100,0.0,MVTCR,0.137236669692511,0.284576972559619,0.136535053574607,4
16,100,0.0,MSLCR,0.137998693759998,0.286996383858054,0.138209665741434,4
17,100,0.0,MVNR,0.131305605766807,0.401725691657746,0.193790587644435,4
17,100,0.0,MVTR,0.105621623417734,0.327710087507616,0.159379799065881,4
17,100,0.0,MSLR,0.10622636098422,0.335751501067703,0.163295058161668,4
17,100,0.0,MVNCR,0.131305605766807,0.401725691657747,0.193790587644436,4
17,100,0.0,MVTCR,0.105621623389129,0.327710087305862,0.159379798970574,4
17,100,0.0,MSLCR,0.107891655902419,0.344272057037667,0.167326807031826,4
18,100,0.0,MVNR,0.145021525741053,0.310506137217282,0.159491409974174,4
18,100,0.0,MVTR,0.128977024989983,0.288767174132288,0.146461082473953,4
18,100,0.0,MSLR,0.129375861609115,0.291710087036026,0.148268487037973,4
18,100,0.0,MVNCR,0.145021525741053,0.310506137217283,0.159491409974174,4
18,100,0.0,MVTCR,0.128977025000707,0.288767174156216,0.146461082487724,4
18,100,0.0,MSLCR,0.129124854657404,0.291058937365552,0.147848593290649,4
19,100,0.0,MVNR,0.132818140584679,0.308582131335987,0.162190661335892,4
19,100,0.0,MVTR,0.125149784016792,0.273891814451549,0.139385288578961,4
19,100,0.0,MSLR,0.125328107072269,0.274387616729368,0.1394881469033,4
19,100,0.0,MVNCR,0.132818140584678,0.308582131335983,0.16219066133589,4
19,100,0.0,MVTCR,0.125149783992948,0.273891814402899,0.139385288553925,4
19,100,0.0,MSLCR,0.125251229245637,0.274233621561346,0.139355385262987,4
20,100,0.0,MVNR,0.127792173234853,0.321812756227404,0.166570169012356,4
20,100,0.0,MVTR,0.122349916318459,0.296664430384519,0.149868399761032,4
20,100,0.0,MSLR,0.120073521951145,0.298544167769411,0.151574208442897,4
20,100,0.0,MVNCR,0.127792173234855,0.321812756227422,0.166570169012364,4
20,100,0.0,MVTCR,0.122349916319047,0.296664430327591,0.149868399721068,4
20,100,0.0,MSLCR,0.120141834091773,0.2992716454231,0.152062085882296,4
21,100,0.0,MVNR,0.128009061353175,0.334373743269776,0.163625480929491,4
21,100,0.0,MVTR,0.120716889261979,0.311912747424929,0.151345552570852,4
21,100,0.0,MSLR,0.119786523481914,0.312344137677341,0.151997321890466,4
21,100,0.0,MVNCR,0.128009061353175,0.334373743269776,0.163625480929491,4
21,100,0.0,MVTCR,0.120716889280487,0.311912747473549,0.151345552595844,4
21,100,0.0,MSLCR,0.119423027732155,0.31116987114015,0.151350656126496,4
22,100,0.0,MVNR,0.141418969133736,0.332249006888762,0.151153830254888,4
22,100,0.0,MVTR,0.135712503456516,0.298739002881288,0.139880147349164,4
22,100,0.0,MSLR,0.134161551409152,0.301152149505198,0.142219350336279,4
22,100,0.0,MVNCR,0.141418969133736,0.332249006888762,0.151153830254888,4
22,100,0.0,MVTCR,0.135712503386223,0.298739002802528,0.139880147324838,4
22,100,0.0,MSLCR,0.134222957788868,0.302044605081766,0.142678376314921,4
23,100,0.0,MVNR,0.121711270196314,0.329466194697503,0.163149773503496,4
23,100,0.0,MVTR,0.112523523050003,0.291859505117005,0.140796201278595,4
23,100,0.0,MSLR,0.112952530443777,0.290714255095714,0.140145180870355,4
23,100,0.0,MVNCR,0.121711270196314,0.329466194697504,0.163149773503497,4
23,100,0.0,MVTCR,0.112523522871465,0.291859504561305,0.14079620098741,4
23,100,0.0,MSLCR,0.112796488322594,0.289962599801966,0.139742007154495,4
24,100,0.0,MVNR,0.107701078491709,0.319825339546517,0.157624692601416,4
24,100,0.0,MVTR,0.106618925261748,0.301624667835826,0.147331749875245,4
24,100,0.0,MSLR,0.106307213315085,0.296776569635122,0.144974142491034,4
24,100,0.0,MVNCR,0.10770107849171,0.319825339546526,0.15762469260142,4
24,100,0.0,MVTCR,0.10661892525935,0.301624667818803,0.147331749865634,4
24,100,0.0,MSLCR,0.106459834653936,0.298207061571918,0.145752120990356,4
25,100,0.0,MVNR,0.16847366972332,0.381169664288831,0.18282659326467,4
25,100,0.0,MVTR,0.127099692573188,0.320964389718309,0.153775143375246,4
25,100,0.0,MSLR,0.126938840232376,0.324647823163624,0.155814133696603,4
25,100,0.0,MVNCR,0.16847366972332,0.381169664288809,0.182826593264658,4
25,100,0.0,MVTCR,0.127099692574392,0.320964389721913,0.153775143376958,4
25,100,0.0,MSLCR,0.12779352153407,0.327586567974464,0.157237779677981,4
26,100,0.0,MVNR,0.16009467742788,0.357629121896802,0.161700187414376,4
26,100,0.0,MVTR,0.139191876698801,0.310065039589047,0.14627294167935,4
26,100,0.0,MSLR,0.139868887140917,0.30667556889522,0.145558356071034,4
26,100,0.0,MVNCR,0.16009467742788,0.357629121896803,0.161700187414376,4
26,100,0.0,MVTCR,0.139191876692983,0.310065039588091,0.146272941680303,4
26,100,0.0,MSLCR,0.139767744894266,0.306485657177991,0.145421486312148,4
27,100,0.0,MVNR,0.102704885441475,0.275200908677926,0.137557297972566,4
27,100,0.0,MVTR,0.101713115916566,0.238592527789816,0.119234599147461,4
27,100,0.0,MSLR,0.101163753280369,0.236709374360373,0.118592876659252,4
27,100,0.0,MVNCR,0.102704885441475,0.275200908677925,0.137557297972565,4
27,100,0.0,MVTCR,0.101713115945223,0.238592527837653,0.119234599170326,4
27,100,0.0,MSLCR,0.101280765432744,0.237345406605199,0.118924263596818,4
28,100,0.0,MVNR,0.134312348976295,0.323568894276038,0.162930722869407,4
28,100,0.0,MVTR,0.130682050796777,0.276962413752638,0.129123097179102,4
28,100,0.0,MSLR,0.129260566495527,0.270713848449153,0.125197081979849,4
28,100,0.0,MVNCR,0.134312348976295,0.323568894276036,0.162930722869406,4
28,100,0.0,MVTCR,0.130682050800365,0.276962413756699,0.129123097179114,4
28,100,0.0,MSLCR,0.129309515344076,0.270798343761391,0.125224779078566,4
29,100,0.0,MVNR,0.110355929271821,0.327351765291209,0.158804616798244,4
29,100,0.0,MVTR,0.105781919556213,0.310816034473881,0.153601691105338,4
29,100,0.0,MSLR,0.106590240200971,0.307576100215052,0.151916192952771,4
29,100,0.0,MVNCR,0.110355929271821,0.327351765291208,0.158804616798243,4
29,100,0.0,MVTCR,0.105781919527296,0.310816034399171,0.153601691072901,4
29,100,0.0,MSLCR,0.106127252990011,0.306545984416414,0.151640734154497,4
30,100,0.0,MVNR,0.144065746801425,0.266060822057701,0.132611963177737,4
30,100,0.0,MVTR,0.128636218323915,0.239030929717364,0.117450648385287,4
30,100,0.0,MSLR,0.126496457626226,0.238098410929052,0.116882177254847,4
30,100,0.0,MVNCR,0.144065746801427,0.266060822057713,0.132611963177743,4
