Rep,N,Crate,Model,MSE_R,MSE_C,nu
63,25,0.05,MVNCR,1.80136000366628,0.211228375469966,10
63,25,0.05,MVTCR,1.8080373427466,0.219307298059531,10
63,25,0.05,MSLCR,2.02173685124611,2.05659610160551,10
64,25,0.05,MVNR,1.94721471185182,,10
64,25,0.05,MVTR,1.94723287492299,,10
64,25,0.05,MSLR,1.94723769397948,,10
64,25,0.05,MVNCR,1.94611975522479,0.338405377722106,10
64,25,0.05,MVTCR,1.94753124175863,0.357429714554144,10
64,25,0.05,MSLCR,2.06647663932324,1.75149459806059,10
65,25,0.05,MVNR,1.6520530508935,,10
65,25,0.05,MVTR,1.65209262376897,,10
65,25,0.05,MSLR,1.65229875263459,,10
65,25,0.05,MVNCR,1.65253813584778,0.223132583015543,10
65,25,0.05,MVTCR,1.65425517702096,0.418489064014694,10
65,25,0.05,MSLCR,1.78551388617519,2.27345851237782,10
66,25,0.05,MVNR,1.94179937706936,,10
66,25,0.05,MVTR,1.94179744718675,,10
66,25,0.05,MSLR,1.94180161376894,,10
66,25,0.05,MVNCR,1.94262449094638,0.241758371758337,10
66,25,0.05,MVTCR,1.9425400852322,0.275299167233598,10
66,25,0.05,MSLCR,2.03112097849887,2.28469744589568,10
67,25,0.05,MVNR,1.69264428478516,,10
67,25,0.05,MVTR,1.69266043874711,,10
67,25,0.05,MSLR,1.69265782288748,,10
67,25,0.05,MVNCR,1.6939575207444,0.47598517860208,10
67,25,0.05,MVTCR,1.69424021886251,0.498106132393531,10
67,25,0.05,MSLCR,1.93259385605707,2.59059066526962,10
68,25,0.05,MVNR,1.98800100398943,,10
68,25,0.05,MVTR,1.98800260533927,,10
68,25,0.05,MSLR,1.98800246162197,,10
68,25,0.05,MVNCR,1.98738354049545,0.285210997015492,10
68,25,0.05,MVTCR,1.98757814692429,0.334162693175996,10
68,25,0.05,MSLCR,2.05481785115578,2.19984531247853,10
69,25,0.05,MVNR,1.75889802669649,,10
69,25,0.05,MVTR,1.75890291961939,,10
69,25,0.05,MSLR,1.75890137063202,,10
69,25,0.05,MVNCR,1.75704880178356,0.225966734620923,10
69,25,0.05,MVTCR,1.76031493304989,0.274597544098825,10
69,25,0.05,MSLCR,1.85385056575989,2.14821179398246,10
70,25,0.05,MVNR,2.09962461384804,,10
70,25,0.05,MVTR,2.1009882747185,,10
70,25,0.05,MSLR,2.10072167757097,,10
70,25,0.05,MVNCR,2.09799988037125,0.231287693691065,10
70,25,0.05,MVTCR,2.10485595670446,0.393490813272964,10
70,25,0.05,MSLCR,2.11101376922845,2.13329245377543,10
71,25,0.05,MVNR,1.99137016226974,,10
71,25,0.05,MVTR,1.99141584349543,,10
71,25,0.05,MSLR,1.99142175376861,,10
71,25,0.05,MVNCR,1.98566201103272,0.283094405319062,10
71,25,0.05,MVTCR,1.98589352633031,0.272157753594007,10
71,25,0.05,MSLCR,2.21519389813048,2.00227499771981,10
72,25,0.05,MVNR,1.72645883306559,,10
72,25,0.05,MVTR,1.72643222523419,,10
72,25,0.05,MSLR,1.72653079896494,,10
72,25,0.05,MVNCR,1.72064095197012,0.26667297598313,10
72,25,0.05,MVTCR,1.76298911617321,0.446745569488997,10
72,25,0.05,MSLCR,1.92202679266614,2.32460541471426,10
73,25,0.05,MVNR,1.71616490900972,,10
73,25,0.05,MVTR,1.71616940577474,,10
73,25,0.05,MSLR,1.71616922817908,,10
73,25,0.05,MVNCR,1.71216342026322,0.263572394733942,10
73,25,0.05,MVTCR,1.71509253711802,0.288666680262217,10
73,25,0.05,MSLCR,1.88787015378491,1.60897288061306,10
74,25,0.05,MVNR,2.05386211428458,,10
74,25,0.05,MVTR,2.05399553312171,,10
74,25,0.05,MSLR,2.05394517448042,,10
74,25,0.05,MVNCR,2.04881180860336,0.264682085617413,10
74,25,0.05,MVTCR,2.05228918203862,0.258718849573103,10
74,25,0.05,MSLCR,2.09376805841046,2.0319590131643,10
75,25,0.05,MVNR,2.09212034575948,,10
75,25,0.05,MVTR,2.09212894484058,,10
75,25,0.05,MSLR,2.0921297622989,,10
75,25,0.05,MVNCR,2.091501213793,0.459328109653116,10
75,25,0.05,MVTCR,2.0912477263435,0.468848465081867,10
75,25,0.05,MSLCR,2.28788330430091,3.09477525279727,10
76,25,0.05,MVNR,1.85274567974484,,10
76,25,0.05,MVTR,1.85274471382132,,10
76,25,0.05,MSLR,1.85276817568159,,10
76,25,0.05,MVNCR,1.86207554305379,0.368774651084117,10
76,25,0.05,MVTCR,1.86216280088708,0.48430901448024,10
76,25,0.05,MSLCR,1.94582765932432,3.14456156889828,10
77,25,0.05,MVNR,2.283050162836,,10
77,25,0.05,MVTR,2.28299111118682,,10
77,25,0.05,MSLR,2.28309036684966,,10
77,25,0.05,MVNCR,2.29660871433591,0.369261351632483,10
77,25,0.05,MVTCR,2.29778470310244,0.350322037540236,10
77,25,0.05,MSLCR,2.44147635931311,2.50494378015303,10
78,25,0.05,MVNR,1.83629120320889,,10
78,25,0.05,MVTR,1.83629109712161,,10
78,25,0.05,MSLR,1.83628329673518,,10
78,25,0.05,MVNCR,1.83452903497806,0.493052496509889,10
78,25,0.05,MVTCR,1.8345811569611,0.49423589571931,10
78,25,0.05,MSLCR,2.34915649008587,3.70821690263628,10
79,25,0.05,MVNR,2.23710493478405,,10
79,25,0.05,MVTR,2.23710583423044,,10
79,25,0.05,MSLR,2.23710773726826,,10
79,25,0.05,MVNCR,2.24088106604213,0.215122052068506,10
79,25,0.05,MVTCR,2.24337152206244,0.304176648519053,10
79,25,0.05,MSLCR,2.31300220784793,1.7977917120815,10
80,25,0.05,MVNR,1.80691719404992,,10
80,25,0.05,MVTR,1.80691656109561,,10
80,25,0.05,MSLR,1.80691040100843,,10
80,25,0.05,MVNCR,1.80494946869034,0.2480366887511,10
80,25,0.05,MVTCR,1.80632986746708,0.267224700709921,10
80,25,0.05,MSLCR,1.91897658668087,2.93454008024035,10
81,25,0.05,MVNR,1.99124800067436,,10
81,25,0.05,MVTR,1.99124696418675,,10
81,25,0.05,MSLR,1.99124505838485,,10
81,25,0.05,MVNCR,1.98869452368207,1.06905426252179,10
81,25,0.05,MVTCR,1.99178092578792,1.10577575015981,10
81,25,0.05,MSLCR,2.30482068163536,1.99413645482053,10
82,25,0.05,MVNR,1.89203553367895,,10
82,25,0.05,MVTR,1.89203739816127,,10
82,25,0.05,MSLR,1.89203595594873,,10
82,25,0.05,MVNCR,1.89003236991113,0.185811448165268,10
82,25,0.05,MVTCR,1.89004940665375,0.193498335061342,10
82,25,0.05,MSLCR,2.07172570795322,2.07602085037107,10
83,25,0.05,MVNR,1.84397333465895,,10
83,25,0.05,MVTR,1.8439729720197,,10
83,25,0.05,MSLR,1.84396397523592,,10
83,25,0.05,MVNCR,1.84350472329722,0.401255513377064,10
83,25,0.05,MVTCR,1.84313347371954,0.383754425107302,10
83,25,0.05,MSLCR,2.00149351610455,2.12294152850694,10
84,25,0.05,MVNR,2.19596118828698,,10
84,25,0.05,MVTR,2.1959764290373,,10
84,25,0.05,MSLR,2.19597133780876,,10
84,25,0.05,MVNCR,2.19681241927537,0.503320158333197,10
84,25,0.05,MVTCR,2.1949516235526,0.532766460757813,10
84,25,0.05,MSLCR,2.27825571530626,1.81555927129262,10
85,25,0.05,MVNR,2.22445919090991,,10
85,25,0.05,MVTR,2.22447700407883,,10
85,25,0.05,MSLR,2.22451178943286,,10
85,25,0.05,MVNCR,2.21529310363435,0.28755471348942,10
85,25,0.05,MVTCR,2.2213017855453,0.371340424836577,10
85,25,0.05,MSLCR,2.25924692369609,1.86497776421346,10
86,25,0.05,MVNR,2.00824439832065,,10
86,25,0.05,MVTR,2.00826024203046,,10
86,25,0.05,MSLR,2.00825707231567,,10
86,25,0.05,MVNCR,2.00112110579746,0.55775438287476,10
86,25,0.05,MVTCR,2.00239674560262,0.568029247992821,10
86,25,0.05,MSLCR,2.31868065816077,2.61745096754887,10
87,25,0.05,MVNR,1.84288383579531,,10
87,25,0.05,MVTR,1.84289329459158,,10
87,25,0.05,MSLR,1.84288659740521,,10
87,25,0.05,MVNCR,1.84501434347253,0.414028641350386,10
87,25,0.05,MVTCR,1.84713147413002,0.580631502154198,10
87,25,0.05,MSLCR,2.17167831187722,5.11535096006025,10
88,25,0.05,MVNR,2.53037699275278,,10
88,25,0.05,MVTR,2.52747192819509,,10
88,25,0.05,MSLR,2.52943628769684,,10
88,25,0.05,MVNCR,2.52189253733936,1.44068583115479,10
88,25,0.05,MVTCR,2.52190780108046,1.53679524969944,10
88,25,0.05,MSLCR,2.59116388915216,1.96050229362056,10
89,25,0.05,MVNR,1.98350763422067,,10
89,25,0.05,MVTR,1.98350414715176,,10
89,25,0.05,MSLR,1.98351006000421,,10
89,25,0.05,MVNCR,1.98573087715895,0.241779764522785,10
89,25,0.05,MVTCR,1.98705976064771,0.351816137031014,10
89,25,0.05,MSLCR,2.09578893841313,1.5271659231648,10
90,25,0.05,MVNR,2.48033609384546,,10
90,25,0.05,MVTR,2.47935421050528,,10
90,25,0.05,MSLR,2.47874362114488,,10
90,25,0.05,MVNCR,2.47540445298185,0.409578681684165,10
90,25,0.05,MVTCR,2.47914988040228,0.405863425399971,10
90,25,0.05,MSLCR,2.51775705318727,1.6538528622902,10
91,25,0.05,MVNR,1.80572205964506,,10
91,25,0.05,MVTR,1.80572469953033,,10
91,25,0.05,MSLR,1.80575403016663,,10
91,25,0.05,MVNCR,1.80149864377433,0.228149562362429,10
91,25,0.05,MVTCR,1.80324205113347,0.254441461064931,10
91,25,0.05,MSLCR,2.02566310089524,2.53279341032135,10
92,25,0.05,MVNR,1.7258687260278,,10
92,25,0.05,MVTR,1.72586729722283,,10
92,25,0.05,MSLR,1.72586435173878,,10
92,25,0.05,MVNCR,1.72436078497415,0.222585122875698,10
92,25,0.05,MVTCR,1.73313866633986,0.478266285770189,10
92,25,0.05,MSLCR,1.89517838064958,1.37340457478948,10
93,25,0.05,MVNR,2.18603747639526,,10
93,25,0.05,MVTR,2.1860217616428,,10
93,25,0.05,MSLR,2.18622762903781,,10
93,25,0.05,MVNCR,2.17629202543621,0.287416142670926,10
93,25,0.05,MVTCR,2.17325686946719,0.285313042489269,10
93,25,0.05,MSLCR,2.23212884457548,1.65615130316073,10
94,25,0.05,MVNR,2.14487220526389,,10
94,25,0.05,MVTR,2.14488979644232,,10
94,25,0.05,MSLR,2.14489232851508,,10
94,25,0.05,MVNCR,2.14724018470616,0.481974624569983,10
94,25,0.05,MVTCR,2.14554962020958,0.502225000661461,10
94,25,0.05,MSLCR,2.26073474925861,1.42162937182572,10
95,25,0.05,MVNR,1.69989491979121,,10
95,25,0.05,MVTR,1.6998945810644,,10
95,25,0.05,MSLR,1.69987966066009,,10
95,25,0.05,MVNCR,1.69736876754952,0.280860831669964,10
95,25,0.05,MVTCR,1.69758553732004,0.27014744310552,10
95,25,0.05,MSLCR,2.01238160076904,1.95742455959648,10
96,25,0.05,MVNR,1.47573136333302,,10
96,25,0.05,MVTR,1.47573985562349,,10
96,25,0.05,MSLR,1.47575252261499,,10
96,25,0.05,MVNCR,1.47428870122843,0.13536198997422,10
96,25,0.05,MVTCR,1.47366654570892,0.152614814684916,10
96,25,0.05,MSLCR,1.85676890526658,2.03393361564155,10
97,25,0.05,MVNR,1.95299522155372,,10
97,25,0.05,MVTR,1.95306332327939,,10
97,25,0.05,MSLR,1.95308869332242,,10
97,25,0.05,MVNCR,1.95328230279622,0.264488778799634,10
97,25,0.05,MVTCR,1.95107791833249,0.26793318885331,10
97,25,0.05,MSLCR,2.09527497669009,1.21020513121103,10
98,25,0.05,MVNR,1.86408500890916,,10
98,25,0.05,MVTR,1.86408305469476,,10
98,25,0.05,MSLR,1.86407981590897,,10
98,25,0.05,MVNCR,1.86039249871868,1.24064342392326,10
98,25,0.05,MVTCR,1.86036032779996,1.12506524292139,10
98,25,0.05,MSLCR,2.02941498588923,1.8505707003835,10
99,25,0.05,MVNR,1.93234739977393,,10
99,25,0.05,MVTR,1.93234742533307,,10
99,25,0.05,MSLR,1.93234583392945,,10
99,25,0.05,MVNCR,1.93144445925882,0.343340542443585,10
99,25,0.05,MVTCR,1.93060905935367,0.344150199977102,10
99,25,0.05,MSLCR,1.98535005027805,0.764327622215234,10
100,25,0.05,MVNR,1.85393576058865,,10
100,25,0.05,MVTR,1.85393479142102,,10
100,25,0.05,MSLR,1.85393517703976,,10
100,25,0.05,MVNCR,1.85499472697579,0.149773088493171,10
100,25,0.05,MVTCR,1.85582987737645,0.224642877602177,10
100,25,0.05,MSLCR,2.01576923918251,1.59352664188642,10
1,50,0.0,MVNR,3.20917635955332,,4
1,50,0.0,MVTR,3.20940350979591,,4
1,50,0.0,MSLR,3.20952322536306,,4
1,50,0.0,MVNCR,3.20917635955332,,4
1,50,0.0,MVTCR,3.20940350979601,,4
1,50,0.0,MSLCR,3.20932734069233,,4
2,50,0.0,MVNR,4.0655840794158,,4
2,50,0.0,MVTR,4.06898501713743,,4
2,50,0.0,MSLR,4.07009059475584,,4
2,50,0.0,MVNCR,4.0655840794158,,4
2,50,0.0,MVTCR,4.06898501713569,,4
2,50,0.0,MSLCR,4.07025508661925,,4
3,50,0.0,MVNR,2.69109991906014,,4
3,50,0.0,MVTR,2.69106797598942,,4
3,50,0.0,MSLR,2.69106715937789,,4
3,50,0.0,MVNCR,2.69109991906014,,4
3,50,0.0,MVTCR,2.6910753411131,,4
3,50,0.0,MSLCR,2.69054542892037,,4
4,50,0.0,MVNR,3.51741315154977,,4
4,50,0.0,MVTR,3.51744067247947,,4
4,50,0.0,MSLR,3.51742723247616,,4
4,50,0.0,MVNCR,3.51741315154976,,4
4,50,0.0,MVTCR,3.51744067250396,,4
4,50,0.0,MSLCR,3.51713120569162,,4
5,50,0.0,MVNR,3.33188314732011,,4
5,50,0.0,MVTR,3.33647583036064,,4
5,50,0.0,MSLR,3.33574392700308,,4
5,50,0.0,MVNCR,3.33188314732011,,4
5,50,0.0,MVTCR,3.33647583036086,,4
5,50,0.0,MSLCR,3.33560939565904,,4
6,50,0.0,MVNR,2.63082694475009,,4
6,50,0.0,MVTR,2.63352557752491,,4
6,50,0.0,MSLR,2.63489036663253,,4
6,50,0.0,MVNCR,2.6308269447501,,4
6,50,0.0,MVTCR,2.63352557752519,,4
6,50,0.0,MSLCR,2.63565616986559,,4
7,50,0.0,MVNR,2.25576878726628,,4
7,50,0.0,MVTR,2.25879665187964,,4
7,50,0.0,MSLR,2.25654554247829,,4
7,50,0.0,MVNCR,2.25576878726628,,4
7,50,0.0,MVTCR,2.2587966518787,,4
7,50,0.0,MSLCR,2.2562325852344,,4
8,50,0.0,MVNR,2.70369025430015,,4
8,50,0.0,MVTR,2.70368976120045,,4
8,50,0.0,MSLR,2.70369648203973,,4
8,50,0.0,MVNCR,2.70369025430015,,4
8,50,0.0,MVTCR,2.70368976119405,,4
8,50,0.0,MSLCR,2.70301359626297,,4
9,50,0.0,MVNR,4.63870208988665,,4
9,50,0.0,MVTR,4.66359244127946,,4
9,50,0.0,MSLR,4.6574794313176,,4
9,50,0.0,MVNCR,4.63870208988667,,4
9,50,0.0,MVTCR,4.66359244127505,,4
9,50,0.0,MSLCR,4.65720360067663,,4
10,50,0.0,MVNR,4.5794261621383,,4
10,50,0.0,MVTR,4.57767219285964,,4
10,50,0.0,MSLR,4.57804985287202,,4
10,50,0.0,MVNCR,4.57942616213831,,4
10,50,0.0,MVTCR,4.57767219285964,,4
10,50,0.0,MSLCR,4.57781230755445,,4
11,50,0.0,MVNR,3.44254985707747,,4
11,50,0.0,MVTR,3.44997452130941,,4
11,50,0.0,MSLR,3.45042632354745,,4
11,50,0.0,MVNCR,3.44254985707747,,4
11,50,0.0,MVTCR,3.44997452129866,,4
11,50,0.0,MSLCR,3.45517827837931,,4
12,50,0.0,MVNR,2.80150237620507,,4
12,50,0.0,MVTR,2.80427513907714,,4
12,50,0.0,MSLR,2.80432819396178,,4
12,50,0.0,MVNCR,2.80150237620506,,4
12,50,0.0,MVTCR,2.80427513907882,,4
12,50,0.0,MSLCR,2.80506758610811,,4
13,50,0.0,MVNR,3.25503557312839,,4
13,50,0.0,MVTR,3.250713817855,,4
13,50,0.0,MSLR,3.25014144510879,,4
13,50,0.0,MVNCR,3.25503557312839,,4
13,50,0.0,MVTCR,3.25071381783187,,4
13,50,0.0,MSLCR,3.25014839221735,,4
14,50,0.0,MVNR,2.98459095908331,,4
14,50,0.0,MVTR,2.98643797569088,,4
14,50,0.0,MSLR,2.98639212220551,,4
14,50,0.0,MVNCR,2.98459095908331,,4
14,50,0.0,MVTCR,2.98643797569144,,4
14,50,0.0,MSLCR,2.98652660660536,,4
15,50,0.0,MVNR,3.5919157829342,,4
15,50,0.0,MVTR,3.60971368917893,,4
15,50,0.0,MSLR,3.61207601845816,,4
15,50,0.0,MVNCR,3.59191578293419,,4
15,50,0.0,MVTCR,3.60971368917946,,4
15,50,0.0,MSLCR,3.60998851610294,,4
16,50,0.0,MVNR,3.62871700446597,,4
16,50,0.0,MVTR,3.62724615912621,,4
16,50,0.0,MSLR,3.62838262069917,,4
16,50,0.0,MVNCR,3.62871700446597,,4
16,50,0.0,MVTCR,3.62724615912351,,4
16,50,0.0,MSLCR,3.62838372434393,,4
17,50,0.0,MVNR,3.25424263468673,,4
17,50,0.0,MVTR,3.24802083796072,,4
17,50,0.0,MSLR,3.24706216411421,,4
17,50,0.0,MVNCR,3.25424263468673,,4
17,50,0.0,MVTCR,3.24802083796878,,4
17,50,0.0,MSLCR,3.2470534386468,,4
18,50,0.0,MVNR,2.54676130438565,,4
18,50,0.0,MVTR,2.55244471063487,,4
18,50,0.0,MSLR,2.55047838961385,,4
18,50,0.0,MVNCR,2.54676130438565,,4
18,50,0.0,MVTCR,2.55244471063496,,4
18,50,0.0,MSLCR,2.5495100404949,,4
19,50,0.0,MVNR,3.73269521173498,,4
19,50,0.0,MVTR,3.73527346272688,,4
19,50,0.0,MSLR,3.73446955598397,,4
19,50,0.0,MVNCR,3.73269521173498,,4
19,50,0.0,MVTCR,3.73527346281144,,4
19,50,0.0,MSLCR,3.73491977480915,,4
20,50,0.0,MVNR,4.45777251197072,,4
20,50,0.0,MVTR,4.49894370333212,,4
20,50,0.0,MSLR,4.50454466490577,,4
20,50,0.0,MVNCR,4.45777251197072,,4
20,50,0.0,MVTCR,4.49894370333143,,4
20,50,0.0,MSLCR,4.50384097304572,,4
21,50,0.0,MVNR,3.1330217377847,,4
21,50,0.0,MVTR,3.13906517974001,,4
21,50,0.0,MSLR,3.13586803171049,,4
21,50,0.0,MVNCR,3.1330217377847,,4
21,50,0.0,MVTCR,3.13906517973572,,4
21,50,0.0,MSLCR,3.13872509580486,,4
22,50,0.0,MVNR,3.99029144032272,,4
22,50,0.0,MVTR,4.00880378780205,,4
22,50,0.0,MSLR,3.9991758248689,,4
22,50,0.0,MVNCR,3.99029144032271,,4
22,50,0.0,MVTCR,4.00880378780337,,4
22,50,0.0,MSLCR,3.99100879634122,,4
23,50,0.0,MVNR,3.18767469200717,,4
23,50,0.0,MVTR,3.1877013138781,,4
23,50,0.0,MSLR,3.18768491394307,,4
23,50,0.0,MVNCR,3.18767469200717,,4
23,50,0.0,MVTCR,3.18767482651239,,4
23,50,0.0,MSLCR,3.18867193495727,,4
24,50,0.0,MVNR,2.75167890893252,,4
24,50,0.0,MVTR,2.7535543557994,,4
24,50,0.0,MSLR,2.75476799368856,,4
24,50,0.0,MVNCR,2.75167890893252,,4
24,50,0.0,MVTCR,2.75355435579895,,4
24,50,0.0,MSLCR,2.75653114456505,,4
25,50,0.0,MVNR,2.83155486349447,,4
25,50,0.0,MVTR,2.83502889503747,,4
25,50,0.0,MSLR,2.83438106452155,,4
25,50,0.0,MVNCR,2.83155486349447,,4
25,50,0.0,MVTCR,2.83502889503961,,4
25,50,0.0,MSLCR,2.83573047807778,,4
26,50,0.0,MVNR,3.13037297775275,,4
26,50,0.0,MVTR,3.13483787669701,,4
26,50,0.0,MSLR,3.13460801670095,,4
26,50,0.0,MVNCR,3.13037297775276,,4
26,50,0.0,MVTCR,3.13483787669524,,4
26,50,0.0,MSLCR,3.13465427253221,,4
27,50,0.0,MVNR,2.62676566569392,,4
27,50,0.0,MVTR,2.62713133112587,,4
27,50,0.0,MSLR,2.62618409501487,,4
27,50,0.0,MVNCR,2.62676566569392,,4
27,50,0.0,MVTCR,2.62713133112509,,4
27,50,0.0,MSLCR,2.62630655178913,,4
28,50,0.0,MVNR,3.77669921391321,,4
28,50,0.0,MVTR,3.78110704782692,,4
28,50,0.0,MSLR,3.78076132679768,,4
28,50,0.0,MVNCR,3.77669921391322,,4
28,50,0.0,MVTCR,3.78110704782488,,4
28,50,0.0,MSLCR,3.78157278046329,,4
29,50,0.0,MVNR,3.51633212050666,,4
29,50,0.0,MVTR,3.51769443567085,,4
29,50,0.0,MSLR,3.51777158950131,,4
29,50,0.0,MVNCR,3.51633212050665,,4
29,50,0.0,MVTCR,3.5176944356732,,4
29,50,0.0,MSLCR,3.51916853438747,,4
30,50,0.0,MVNR,2.67105088440266,,4
30,50,0.0,MVTR,2.67105766896931,,4
30,50,0.0,MSLR,2.67102957181975,,4
30,50,0.0,MVNCR,2.67105088440266,,4
30,50,0.0,MVTCR,2.6710579182174,,4
30,50,0.0,MSLCR,2.66984178436591,,4
31,50,0.0,MVNR,3.55583272459345,,4
31,50,0.0,MVTR,3.55790923106209,,4
31,50,0.0,MSLR,3.55912262359677,,4
31,50,0.0,MVNCR,3.55583272459345,,4
31,50,0.0,MVTCR,3.55790923106227,,4
31,50,0.0,MSLCR,3.55998760842992,,4
32,50,0.0,MVNR,3.12406349496409,,4
32,50,0.0,MVTR,3.12930241361451,,4
32,50,0.0,MSLR,3.13220025044323,,4
32,50,0.0,MVNCR,3.12406349496409,,4
32,50,0.0,MVTCR,3.12930241361337,,4
32,50,0.0,MSLCR,3.13255054843981,,4
33,50,0.0,MVNR,2.91113319428239,,4
33,50,0.0,MVTR,2.91113317873923,,4
33,50,0.0,MSLR,2.91113268426522,,4
33,50,0.0,MVNCR,2.91113319428239,,4
33,50,0.0,MVTCR,2.91113319182249,,4
33,50,0.0,MSLCR,2.91222792860161,,4
34,50,0.0,MVNR,2.91702228375867,,4
34,50,0.0,MVTR,2.91746328829426,,4
34,50,0.0,MSLR,2.91729135982155,,4
34,50,0.0,MVNCR,2.91702228375867,,4
34,50,0.0,MVTCR,2.91750840478435,,4
34,50,0.0,MSLCR,2.92323849057949,,4
35,50,0.0,MVNR,2.87820600278595,,4
35,50,0.0,MVTR,2.87895391080842,,4
35,50,0.0,MSLR,2.87845469657381,,4
35,50,0.0,MVNCR,2.87820600278595,,4
35,50,0.0,MVTCR,2.87895391081444,,4
35,50,0.0,MSLCR,2.87760553016299,,4
36,50,0.0,MVNR,2.52800597910265,,4
36,50,0.0,MVTR,2.52893137656571,,4
36,50,0.0,MSLR,2.52886385533277,,4
36,50,0.0,MVNCR,2.52800597910265,,4
36,50,0.0,MVTCR,2.52893137656546,,4
36,50,0.0,MSLCR,2.5288665478458,,4
37,50,0.0,MVNR,3.21885698711354,,4
37,50,0.0,MVTR,3.21920101447248,,4
37,50,0.0,MSLR,3.21944861979741,,4
37,50,0.0,MVNCR,3.21885698711353,,4
37,50,0.0,MVTCR,3.21920101466425,,4
37,50,0.0,MSLCR,3.21925749752862,,4
38,50,0.0,MVNR,3.214026728884,,4
38,50,0.0,MVTR,3.21375101868242,,4
38,50,0.0,MSLR,3.21464329757823,,4
38,50,0.0,MVNCR,3.21402672888401,,4
38,50,0.0,MVTCR,3.21375101868185,,4
38,50,0.0,MSLCR,3.21362906334881,,4
39,50,0.0,MVNR,2.70288347131523,,4
39,50,0.0,MVTR,2.70247662500476,,4
39,50,0.0,MSLR,2.70279965052624,,4
39,50,0.0,MVNCR,2.70288347131523,,4
39,50,0.0,MVTCR,2.70247662500747,,4
39,50,0.0,MSLCR,2.70270287039451,,4
40,50,0.0,MVNR,5.50354034259503,,4
40,50,0.0,MVTR,5.50984542853147,,4
40,50,0.0,MSLR,5.50962428748921,,4
40,50,0.0,MVNCR,5.50354034259503,,4
40,50,0.0,MVTCR,5.50984542853106,,4
40,50,0.0,MSLCR,5.50948755122857,,4
41,50,0.0,MVNR,3.54631085900456,,4
41,50,0.0,MVTR,3.55378921629753,,4
41,50,0.0,MSLR,3.55517289405237,,4
41,50,0.0,MVNCR,3.54631085900456,,4
41,50,0.0,MVTCR,3.55378921629879,,4
41,50,0.0,MSLCR,3.55763689083123,,4
42,50,0.0,MVNR,3.36987006324628,,4
42,50,0.0,MVTR,3.3764619290767,,4
42,50,0.0,MSLR,3.37755465654834,,4
42,50,0.0,MVNCR,3.36987006324628,,4
42,50,0.0,MVTCR,3.37646192907653,,4
42,50,0.0,MSLCR,3.37776722836841,,4
43,50,0.0,MVNR,2.51016883605694,,4
43,50,0.0,MVTR,2.51160222833499,,4
43,50,0.0,MSLR,2.51106125100893,,4
43,50,0.0,MVNCR,2.51016883605694,,4
43,50,0.0,MVTCR,2.51160222833833,,4
43,50,0.0,MSLCR,2.51073343318793,,4
44,50,0.0,MVNR,3.56269602157671,,4
44,50,0.0,MVTR,3.57158935130013,,4
44,50,0.0,MSLR,3.57042618120937,,4
44,50,0.0,MVNCR,3.56269602157671,,4
44,50,0.0,MVTCR,3.5715893512929,,4
44,50,0.0,MSLCR,3.56948312150119,,4
45,50,0.0,MVNR,2.38358174162245,,4
45,50,0.0,MVTR,2.38431825528997,,4
45,50,0.0,MSLR,2.38397414848121,,4
45,50,0.0,MVNCR,2.38358174162245,,4
45,50,0.0,MVTCR,2.38431825528933,,4
45,50,0.0,MSLCR,2.38417367927777,,4
46,50,0.0,MVNR,3.49169477148793,,4
46,50,0.0,MVTR,3.49522489812072,,4
46,50,0.0,MSLR,3.49146551906802,,4
46,50,0.0,MVNCR,3.49169477148792,,4
46,50,0.0,MVTCR,3.49522489812307,,4
46,50,0.0,MSLCR,3.49137669060303,,4
47,50,0.0,MVNR,2.83192771537161,,4
47,50,0.0,MVTR,2.83170945911686,,4
47,50,0.0,MSLR,2.83344488266744,,4
47,50,0.0,MVNCR,2.83192771537163,,4
47,50,0.0,MVTCR,2.83170945911658,,4
47,50,0.0,MSLCR,2.83359213746064,,4
48,50,0.0,MVNR,3.68299910063106,,4
48,50,0.0,MVTR,3.68858239580413,,4
48,50,0.0,MSLR,3.68612895967258,,4
48,50,0.0,MVNCR,3.68299910063105,,4
48,50,0.0,MVTCR,3.68858239580224,,4
48,50,0.0,MSLCR,3.68555671754512,,4
49,50,0.0,MVNR,2.26489037638835,,4
49,50,0.0,MVTR,2.26421980948204,,4
49,50,0.0,MSLR,2.26465010449111,,4
49,50,0.0,MVNCR,2.26489037638835,,4
49,50,0.0,MVTCR,2.26421980948201,,4
49,50,0.0,MSLCR,2.26421420066732,,4
50,50,0.0,MVNR,3.49702134160341,,4
50,50,0.0,MVTR,3.50057930752064,,4
50,50,0.0,MSLR,3.50106884804671,,4
50,50,0.0,MVNCR,3.49702134160341,,4
50,50,0.0,MVTCR,3.5005793075663,,4
50,50,0.0,MSLCR,3.50078843685615,,4
51,50,0.0,MVNR,3.38803243761405,,4
51,50,0.0,MVTR,3.39863786433436,,4
51,50,0.0,MSLR,3.39988156664561,,4
51,50,0.0,MVNCR,3.38803243761405,,4
51,50,0.0,MVTCR,3.39863786409287,,4
51,50,0.0,MSLCR,3.40081244131641,,4
52,50,0.0,MVNR,2.71362929810794,,4
52,50,0.0,MVTR,2.71363032499605,,4
52,50,0.0,MSLR,2.71363625168519,,4
52,50,0.0,MVNCR,2.71362929810794,,4
52,50,0.0,MVTCR,2.71363037981372,,4
52,50,0.0,MSLCR,2.71452760687324,,4
