Rep,N,Crate,Model,Squared_Error1,Squared_Error2,Squared_Error3,Squared_Error4,Squared_Error5,Squared_Error6,Squared_Error7,Squared_Error8,Squared_Error9,Squared_Error10,Squared_Error11,Squared_Error12,Squared_Error13,Squared_Error14,Squared_Error15,Squared_Error16,Squared_Error17,Squared_Error18,Squared_Error19,MSE,nu
5,25,0.05,MVNCR,0.005095993566376,0.0258888127684692,0.0119288761060893,0.0328624455783635,0.139085750432775,0.0277147864692971,0.109961984999075,0.553771219786842,10.8250526153487,0.0904500005730835,0.591954950442569,0.301878485305033,5.17818718476252,0.0877558069274119,0.746953754803749,1.88821895560612,0.090170427412798,0.986469944561612,0.0,1.20518899974727,10
5,25,0.05,MVTCR,0.007812496857673,0.0111152830354112,0.0088086248247526,0.0013314404979496,0.126514356166241,0.0077442179079405,0.0634473050001602,0.504397008439958,7.26515531732598,0.0543238825521281,0.553425496705047,0.465798480181175,3.64181997493216,0.0583460507394649,0.671213380476039,1.31046012828354,0.0908026094875616,0.759762765713556,0.250000000000265,0.866793267729264,10
5,25,0.05,MSLCR,0.0007507150205929,0.0031037282038323,7.93103045631953e-05,0.0156881901287001,0.0800492100806346,0.0021633942361482,0.0686842509687645,1.45638137242357,24.8726954988649,0.0252376879847812,0.40244855567278,0.78229415592796,4.14050113039128,0.0407103506512568,0.657311031157639,3.55409088615693,0.0323219122176859,1.27656613216303,28.2522878303927,2.07839319514194,10
6,25,0.05,MVNR,0.0025267447659062,0.598380089813445,0.130086233638355,0.0020113412181574,0.0115533099961881,0.174615105506184,0.0188299831018469,0.129307101612453,0.166398968113193,0.0040687881861162,0.487298458515167,0.0018875487662227,1.42538735177123,0.0879086332808479,0.0113747211066465,0.0185788848587224,0.0032387981651439,0.0004030231573014,0.0,0.181880838087396,10
6,25,0.05,MVTR,0.0025254784554735,0.598508047176945,0.130117530496601,0.0020113276760584,0.0115539039748916,0.174619307062233,0.0188299343133936,0.129310102164166,0.166401917069335,0.0040688779528962,0.487296306529908,0.0018877851258273,1.42537725218404,0.0879088162220346,0.0113738989174503,0.0185791546605804,0.0032389483162163,0.0004030049167677,3387866501954.29,0.181889532956379,10
6,25,0.05,MSLR,0.0025248298973725,0.598043893701448,0.130013362396944,0.0036810622335277,0.0122548412028146,0.142627047925116,0.0195643517475828,0.121645827907786,0.188706581283514,0.0033437916639771,0.478092286152546,0.0022763503272871,1.30123885619997,0.0821617181050463,0.0099814619016296,0.016673471498353,0.0026018971562941,9.90797237707739e-06,11956.1040181776,0.173080085515199,10
6,25,0.05,MVNCR,1.18040034485602e-05,0.538394040540788,0.115673662130143,0.012983497388656,0.0093148062588037,0.696593872425282,0.0053090637753554,0.302650196426039,0.0264920754325587,0.0179600918746402,0.821164805784821,0.0039072867503841,3.10706081922778,0.185684428730096,0.0232235611929035,0.0297814460113441,0.0327427846010527,0.0320069373518977,0.0,0.331164176661444,10
6,25,0.05,MVTCR,0.0009791228286847,0.353462941618896,0.0739070234334334,0.0016203348665704,0.0115218633767658,0.351247937822666,0.0060997593865918,0.258085574314181,0.12435042069675,0.007492633513146,0.575890088494862,0.000155688006036,1.47955596546246,0.138604822680661,0.0140626034712413,0.0239942656113801,0.0139977243295982,0.0046053815425092,0.249999999920547,0.191090786192024,10
6,25,0.05,MSLCR,0.158823556279306,0.164291817431684,0.0284275098768219,0.894755344124177,0.146867687907611,5.26389768644052,0.114340831195425,1.13775693287757,5.21802461162663,0.529559855342717,4.39654491379872,0.128284764293832,16.732977241046,1.0618346578304,0.0037310271575007,0.156832652420995,0.814905366896631,0.550817351564983,6.39092329307414,2.08348187822842,10
7,25,0.05,MVNR,0.0044937462013667,0.211630244932539,0.0827552444289069,0.0219024351417456,0.0096627722729738,0.0299404193536605,0.0789126516065043,0.025426686950616,0.106757376801489,0.0324143066548954,0.0016810192564981,0.0654627645538882,0.0788986985841179,0.0184445287666129,0.016142245685551,0.511369964362221,0.0200295577691679,0.501081597112277,0.0,0.100944792246391,10
7,25,0.05,MVTR,0.0044652929857623,0.212903101278507,0.0830245986687869,0.0219136198279435,0.0096629738776565,0.0297693212909648,0.0789660323636848,0.0255439621659387,0.106774328139475,0.0323615694683093,0.0017012163436798,0.0655569636187329,0.0791509454944273,0.0184641612389585,0.0162536291565309,0.511569441244744,0.020046168167233,0.50142722229323,183770313338.332,0.10108636375692,10
7,25,0.05,MSLR,0.0045261704514741,0.212617264455231,0.0829531447294596,0.025602170836098,0.0102602725014499,0.0395043389843367,0.0791473162627875,0.023425956541123,0.0862102601613886,0.0299645998255886,0.0013014050159164,0.0659234402300464,0.0935609431125567,0.0191219500755064,0.014686435918392,0.490959560003678,0.0207035763916479,0.467544268771405,16939.1234694951,0.0982229485704492,10
7,25,0.05,MVNCR,0.0076618839687858,0.148444327546874,0.0641408287975405,0.0010816188417062,0.0016721594069097,0.0114167404730188,0.0737427821137293,0.0384925181999755,0.434490783290693,0.0558252598439474,0.0001589224480404,0.104400287803965,8.32183844973334e-06,0.0250731494426406,0.0762306989593552,0.627532900008817,0.0139946939267121,0.853689330924477,0.0,0.141003178213091,10
7,25,0.05,MVTCR,0.0006277330220704,0.0425170904943382,0.0345304559553766,0.0130521226750286,0.0078490289652284,0.0067291250368371,0.120098148282917,0.0089078840192419,0.0797553688211682,0.0151811776943694,0.025383008065188,0.175916931660021,0.144357226702231,0.0483811970859413,0.0380473274071854,0.351620859737399,0.0327358955058569,0.503206819164924,0.250000000293561,0.0916054111275179,10
7,25,0.05,MSLCR,0.244785316381548,0.174132869184408,0.0610750336999798,3.44387386203529,0.024932097196776,2.8229640936798,0.45304304530049,0.472668903662641,6.65366820518367,0.0971100488792668,0.322328390398543,2.01938660062357,5.49216896973388,0.237121923909989,1.21739436608558,1.4761512188393,0.0837768090075624,4.90280503584274,1.45078433463885,1.67774371053584,10
8,25,0.05,MVNR,0.0058377394942261,0.0048316517836302,0.0001164317941946,0.0040501506191341,0.0493318778975449,0.722399108783405,0.0035450001596882,0.492899813454408,0.0928798298016976,0.01074386856905,0.0449112024861197,0.0521157180163704,0.438920200042207,0.0841727469704901,0.118207151797867,0.0001913447728937,0.0286977217725661,0.0133186547526411,0.0,0.120398345164896,10
8,25,0.05,MVTR,0.0058110447070483,0.0048273621931973,0.0001181951180808,0.0040521563383657,0.0493449637795329,0.722466428593711,0.0035510109180635,0.492998641814897,0.0929186620026013,0.0107528485960926,0.0448940368511769,0.0521248210373105,0.438948848066515,0.0841571890058232,0.118204950524916,0.0001916991688907,0.0286888012601956,0.0133103577659355,27141702277.6225,0.120409000985686,10
8,25,0.05,MSLR,0.005841402667274,0.0047968513660576,0.000118312527624,0.0057824452588394,0.0463153457141333,0.659760765534654,0.0030074618538281,0.474635235123816,0.0753852756774554,0.0112909279174517,0.0420677818286004,0.0525561054467414,0.462586637740465,0.0842354669908179,0.11243773471311,0.0003086951322971,0.0292780134471166,0.0101371713598038,19845.5868986898,0.115585646127783,10
8,25,0.05,MVNCR,0.0159416696546909,0.0138013886474331,0.0002925969294971,0.0059407519264817,0.058422833894253,1.64628137959072,0.0385168941822661,0.550566052392378,0.387828041317648,0.0027190007921479,0.23419223495079,0.0471249797192996,0.139836322606651,0.127345952827868,0.156146325698439,4.35801520201674e-05,0.0141150111422328,0.0789200993033163,0.0,0.19544639531823,10
8,25,0.05,MVTCR,0.028433243898085,0.0169825947565514,0.0034722330275078,0.0642720991900992,0.0033959930233346,0.0809360437401181,0.0100612934118152,0.289945595488157,0.0098701068933571,0.0162179960899607,0.014045066495092,0.0719135211967594,0.338572758043501,0.0723315523064135,0.0317287333719384,0.0061944195953143,0.031335102899369,0.0036301568148707,30.2500000466602,0.0607410283467914,10
8,25,0.05,MSLCR,0.357370468606289,0.0222383575671463,0.0103578027877325,1.03320157369796,0.0049559194818031,4.39917309365976,0.41361115513716,0.182134315217472,9.59946637335597,6.32784320362426e-05,2.6728577914571,0.329345775451759,2.85084335583654,0.67280369551268,0.329477884531641,0.0249910903122406,0.0548689113133989,0.971481794257065,1.70060442581231,1.32940236870088,10
9,25,0.05,MVNR,0.0348525567693198,0.0775457370908563,0.0257541175440138,0.0499406821912727,0.120303987151438,0.0981596492821347,0.275511904279295,0.123710121801748,6.05035590455448e-06,0.0185563266452186,0.0126310732069609,0.0364760287515856,0.138835275339995,0.354092715264271,0.145822138649075,0.0001527756622514,0.155124034992904,0.219964521217864,0.0,0.104857760899784,10
9,25,0.05,MVTR,0.0348553393460634,0.0779411184457279,0.0259093808321867,0.0499410002207351,0.120299976853315,0.0980892923084296,0.275509280461605,0.123691322139681,6.87844910579951e-06,0.0185560888426543,0.0126426068669237,0.0364541869582239,0.13884356682644,0.354103502056942,0.14573646977291,0.0001572751072762,0.155220425725473,0.219904392628495,81620849197.0611,0.104881227991233,10
9,25,0.05,MSLR,0.0348972215992444,0.0774767272206918,0.0257244687007969,0.0550704942904289,0.119814683445487,0.114041256823921,0.272127955869701,0.117114734781191,0.0009932019804141,0.0192010211517511,0.0113319244663339,0.0371246981495467,0.156865105214454,0.349092668463272,0.138426064755382,6.07442179442422e-05,0.154046327318755,0.200446206609172,16118.1027218686,0.104658639169916,10
9,25,0.05,MVNCR,0.0488417157007104,0.140833969624411,0.0414310404273348,0.0123533973078805,0.113078285197991,0.004203689516444,0.327476312633986,0.20322579059705,0.0427071977226129,0.0191578188863739,0.108500622492483,0.0316244065806046,0.0016939342680723,0.34796682111225,0.313082879093301,0.0003329921688811,0.0717378149783722,0.433393663675221,0.0,0.125646797332443,10
9,25,0.05,MVTCR,0.0354547972689101,0.231247074332064,0.0677956926671789,0.0193004849160807,0.120076558064216,0.0009582058401846,0.294218999004392,0.138025503626135,0.0031059298683064,0.0237181134221822,0.0721231876752455,0.0533412972948922,0.016514823422923,0.382394110526658,0.246859163446023,0.0007975315222191,0.111515691822234,0.291559980696991,90.2481280781144,0.117167063634269,10
9,25,0.05,MSLCR,0.143219893311301,0.60006589043491,0.172430326064863,0.948120201884369,0.524641326520973,3.59457145907618,1.16768237322343,0.691311418777997,15.2191321602025,0.585747909775759,1.2993934029088,0.562178229422956,4.21721136390396,0.709918578014479,1.59607086254777,0.148930125669356,0.0007230850189774,1.04391288257996,0.0001732930343856,1.84584786051881,10
10,25,0.05,MVNR,0.0087777119694204,0.0054414244931804,0.000277554085407,0.105754507788065,0.0126062808917969,0.244745249224455,0.1057243623149,0.0637292887492901,0.15386210719146,0.030084680137305,0.144694433477767,0.407870156169769,0.201746090102555,0.128963336440701,0.0377963051846517,0.0001074952567228,0.107838673600285,0.075747925515826,0.0,0.101987087921864,10
10,25,0.05,MVTR,0.0087904774176694,0.0054233100907098,0.0002787509957102,0.105701782803941,0.0126075890960348,0.244660520204566,0.105743857591514,0.0637349088837959,0.153874783284552,0.0300828521097605,0.144597996767219,0.407837227098876,0.201704069934659,0.128901405955591,0.0378510416092553,0.0001075707389171,0.107816357265592,0.0757893534094389,4025268923.43792,0.101972436403211,10
10,25,0.05,MSLR,0.0086327142145359,0.0056456631369588,0.0002920162327179,0.0873494108717936,0.013740613502163,0.192213430545751,0.0970666088244322,0.0640056512315326,0.183013392776795,0.0264416697953948,0.133096825271161,0.398245276409654,0.234089947022865,0.12796653968613,0.0387427927478899,1.45788943579161e-05,0.107534298164616,0.0848434837246934,6244.16516374977,0.100163050725191,10
10,25,0.05,MVNCR,0.0008338009718909,0.007986819385024,0.0003526654496967,0.255948013527377,0.0294570470712159,0.796020993437912,0.189564437500966,0.0842388701474144,0.0131002870746422,0.0401133809352693,0.492474727586062,0.611555713639378,0.0029791065400382,0.119797735335026,0.0149207317430455,0.0019002910650253,0.0299978395139234,0.0318720700376645,0.0,0.151284140608976,10
10,25,0.05,MVTCR,3.64766137634363e-05,0.0092401048417636,4.41480744262749e-05,0.140178143884015,0.0668505796512363,0.307621490733464,0.20186701743699,0.0399309491973729,0.0395371971241324,0.0161200631468179,0.233902944878207,0.508698554867223,0.0481955189324552,0.106998103046299,0.0344872795380913,0.0087430649450372,0.0629555007307309,0.0521550292836442,41.9914874811027,0.104309009273648,10
10,25,0.05,MSLCR,0.161829403807092,0.246487369163673,0.0825368543672878,3.41651724780318,0.801852775408813,5.06248845398341,1.54222858786567,0.220080030292795,7.29728180452523,7.22766494950459e-05,6.29877642750732,1.86413556531731,24.4929514666525,0.0756022328973779,0.0815029394285845,0.287146397805476,0.523110529713314,0.295870758665241,5.395083140098,2.93058172899187,10
11,25,0.05,MVNR,0.348265400013155,0.241009778374555,0.0206453010140574,0.0303319715143993,0.0362748685399931,4.71379069772312e-05,0.176550329288741,0.22047895009588,0.2023036946549,3.56727326550627e-05,0.0585125346356841,0.0033326479181299,0.259990126095741,0.14334164781411,0.0059394394012424,0.323914610636429,0.171618227852693,0.762338885010428,0.0,0.166940623527765,10
11,25,0.05,MVTR,0.348212433255885,0.24264576612665,0.0208869211562208,0.0303251005711763,0.0363183728182606,4.00936733054856e-05,0.176394206869126,0.22063653938457,0.201874039261018,3.40979856584816e-05,0.0584155622067916,0.0033027582171054,0.260118725035259,0.143337206592385,0.0059345130027598,0.323849307527659,0.171584790315046,0.762336375989476,607801587270.387,0.16701371166602,10
11,25,0.05,MSLR,0.349027130444067,0.242314955904704,0.0208230794124771,0.02586762485843,0.0368392659123326,0.0008981993603641,0.16976524303783,0.212324431090752,0.177612151647423,6.58362052276139e-06,0.0588100586089673,0.0028828071692602,0.277842710625871,0.137616504882345,0.0052732301809218,0.31280209279891,0.164966072723218,0.725407483852605,26302.6255843649,0.162282201451722,10
11,25,0.05,MVNCR,0.292815823619135,0.219616565560181,0.015084337884972,0.123271452365655,0.0166447624916946,0.128990094088675,0.326216843187086,0.345499301285837,0.604213769728869,0.0076609670166313,0.05541337724608,0.0082936916366437,0.0929071956748467,0.177336725358571,0.0885414157987146,0.483445620018789,0.20445439434229,1.24756077155398,0.0,0.246553728269925,10
11,25,0.05,MVTCR,0.28376379558985,0.213003704494137,0.0130203666076694,0.0438616487946386,0.0139508897583667,0.048440790313531,0.20082382656597,0.334541485887348,0.226778694367895,0.0033419339637338,0.0260367031464692,0.0079843026399955,0.22609832968999,0.166292756174845,0.113467214193937,0.400703859280924,0.222930188635958,1.29332120440356,0.249999999999945,0.213242316361601,10
11,25,0.05,MSLCR,0.0041123886476575,0.397482287843272,0.0481479972557358,2.57811801072332,0.0157674066735874,10.4348158273456,1.11475596010233,0.87672979001051,1.30758814240703,0.313605749571464,0.192920346552953,0.285244546312364,4.69225266469408,0.151093685274924,2.23489951961006,0.91920598203756,0.157593687425973,4.07958187068851,5.6246955257846,1.65577310350983,10
12,25,0.05,MVNR,0.247697625148323,0.0382057071880522,0.0080440123890244,0.018034506766776,0.0815185485958283,0.0439263470666403,0.286765011271175,0.0005029915174125,1.23268280700819,0.298040625825485,0.207963325051434,1.16000264966411,0.469173927346872,0.041389150690883,0.138935796155532,0.12977272643055,0.384510924668164,0.436233049249068,0.0,0.290188874001862,10
12,25,0.05,MVTR,0.247702256485293,0.0381707329796134,0.0080526682938881,0.0180339441524383,0.0815178471262841,0.0439277223163081,0.286760822308192,0.0005028108087812,1.2325868078513,0.298039450401285,0.207963260445004,1.15997874613977,0.469161447467494,0.0413888210858712,0.1389312446984,0.129769812463158,0.384502258832332,0.436227045693649,48709646233.977,0.290178761086059,10
12,25,0.05,MSLR,0.247760726986804,0.0382980309475709,0.0080261643122659,0.0122451577143906,0.074701211855335,0.0610739340899288,0.26834967127541,0.0002438032911563,1.09030728522541,0.279140694911974,0.1937667774892,1.09843441923851,0.395308733571767,0.0372300255527387,0.1285326578389,0.119912210807557,0.360807410243217,0.391634451733599,7105.04941634337,0.266987409282541,10
12,25,0.05,MVNCR,0.216115416164308,0.0568614095513782,0.0053265936713294,0.113020056692697,0.205414867457665,0.0138815924680687,0.385880278979204,0.006760901659895,2.42077858498858,0.545239693047043,0.558982743880083,1.55717419365305,1.24988952524556,0.120094060613253,0.344520550521886,0.207817196207796,0.618254309790198,0.896974066637157,0.0,0.529054780068286,10
12,25,0.05,MVTCR,0.300955378080434,0.0731396927639807,0.0035701545996859,0.0366096285235051,0.105919602792276,0.0435497261953047,0.242233747880323,0.0040870743147492,0.830907369113199,0.384208426731152,0.283844890837032,0.906244832690036,0.568377495565143,0.0533445265575213,0.1227972159686,0.072552512606128,0.304698669100676,0.595118078195193,2.30332424842907,0.274008834584163,10
12,25,0.05,MSLCR,0.144410624331171,0.267960690498059,0.0016512970702206,0.106512186999001,0.200141373296306,0.0291790588639528,0.572651080541462,0.0010700918560896,9.11006466196618,0.551929822508238,0.956830952875292,1.5392915041646,2.11948402350458,0.181259750019009,0.734268825640116,0.543423265252258,0.705247761368743,1.92185413061029,7.01009540095162,1.09373506118698,10
13,25,0.05,MVNR,0.470418689798799,2.13067452329776,0.487899790423552,9.45963714179447e-06,0.0508215322536297,1.01822374471431,0.0647342948242359,0.0997254835575776,0.16410668547584,0.0529357012596938,0.002598010669262,0.001939348396305,0.801025984875687,0.0053899168436139,0.221849278783518,0.145199204297127,0.0683207223453015,0.152209474998596,0.0,0.329893435913997,10
13,25,0.05,MVTR,0.471133105347777,2.13428356442687,0.488885242940602,9.62028921056908e-06,0.0509088983425116,1.01833905991475,0.0647550035710268,0.099731879979899,0.164106145984598,0.0528676352085752,0.0026054634687176,0.0019408481152668,0.80077779961591,0.0053983785364373,0.222168951956594,0.14525224175784,0.0684239875426959,0.152415214128882,4818355312183.25,0.330222391173787,10
13,25,0.05,MSLR,0.471107112167144,2.13365327521469,0.488739097769666,0.0005682847860471,0.0460150594112936,0.894983819801888,0.065287239703958,0.0995526844098742,0.19219383679412,0.0478073182645098,0.0018759695883618,0.0024325613051783,0.696394814784011,0.0043240092196631,0.20725494018058,0.143992884688143,0.0689566166591519,0.130780480157283,7226.89364137368,0.316440000272531,10
13,25,0.05,MVNCR,0.396995317946636,2.28050304246159,0.52327143564663,0.0361966184089522,0.0924201990943789,1.91119960086356,0.017077161430084,0.0890376338180746,0.0115795731429275,0.228606667839298,0.0301623865695842,0.0541642973948739,2.26185494730069,0.005308088898141,0.195828027245149,0.119254097040377,0.067879762120911,0.286837637218561,0.0,0.478232027468912,10
13,25,0.05,MVTCR,0.499905358169756,2.16859423988687,0.506221555793731,0.0020946779514211,0.0312726351435164,0.775981153567493,0.05528552232848,0.144679439591271,0.127434195481709,0.0486209979910346,0.0046704485464289,0.0107633485309909,1.07631624653432,0.004231117000577,0.164375372289622,0.147319338222318,0.158909381638629,0.252926245101622,0.250326843210943,0.343311181876099,10
13,25,0.05,MSLCR,0.325884162893283,3.31707668157088,0.686244295669252,0.0825414036781199,0.052607333471475,3.23722647899921,0.0004579858313864,0.103719270426532,3.0401659020446,0.495324189968924,0.0163872983788022,1.42495499808387,10.4736949862583,0.050358774673745,0.0231729709838448,0.0717690027339246,0.386720075385517,1.53856925678097,12.355886538487,1.40704861487959,10
14,25,0.05,MVNR,0.0238284698621883,0.748915716548882,0.18451104734505,0.0110751333243973,0.202591773342115,0.120542010656819,0.228922379803883,0.221780187811492,0.469324286780897,0.0098498116394808,0.0145268250260401,0.062733403920084,0.0238914537098223,0.0410952121869374,0.0488382024886986,0.129070381722178,0.0194478651085035,0.12426513217058,0.0,0.149178294080447,10
14,25,0.05,MVTR,0.023822153902997,0.749280779392673,0.184605703296454,0.011076415344082,0.202579139726318,0.120512793762339,0.228928259653431,0.221780389006528,0.469264288960883,0.0098467681764205,0.0145156661513094,0.0627458277732502,0.0238715271067696,0.0410948210594996,0.0488383515609127,0.129067839871473,0.0194472072232271,0.124261434918457,181500924174.236,0.149196631493724,10
14,25,0.05,MSLR,0.0238431404526635,0.749437162808007,0.184599721683214,0.0150948263612224,0.189548081309397,0.09035490544466,0.225497569955475,0.218581875499637,0.505371758905665,0.0083663919561688,0.0126314753891365,0.0632725517855575,0.0125534683204514,0.0371739851624331,0.0444115796578026,0.128127921510756,0.020305385459357,0.106075765405726,14809.6994373079,0.146402642614852,10
14,25,0.05,MVNCR,0.0159073082687395,0.836871895534063,0.201693228532481,3.31376492180855e-05,0.240084370666568,0.44066478918871,0.247096814897946,0.244031879822558,0.214412058243376,0.020464111127336,0.0317043265578597,0.093510828022925,0.20505904938427,0.0454077311017219,0.0618810922974743,0.102395516807181,0.0171749946711304,0.263766041726077,0.0,0.182342176361091,10
14,25,0.05,MVTCR,0.0248156806657527,1.11171574651105,0.254094362978982,0.0159451243057426,0.181312036512046,0.0785389589233819,0.198520174836336,0.226339758992512,0.281518480204887,0.0150074003787843,0.0290075073614301,0.117254568417998,0.0280680983701744,0.0316666312594161,0.042731478897951,0.078466333503629,0.0137347327778819,0.125632751183403,2.25000029907751,0.158576101448964,10
14,25,0.05,MSLCR,0.0442429581675674,1.42811010497986,0.249659084560378,0.545988360151182,0.639153890431066,5.9981824299532,0.584842620651048,0.986650032515402,6.27967781133554,0.105344529435334,0.124481628872716,1.62125899334011,7.50503774746571,0.0522058929398927,0.0431947424433616,0.058220707319412,0.113296681867187,7.5649487584824,3.03146029439897,1.88580538749508,10
15,25,0.05,MVNR,0.14773451411516,0.633871755301723,0.106182794116691,0.0019538680299137,0.0686459071017588,0.663048030566748,0.0542591434967119,0.320253486316509,0.0087431664745593,0.0053895360894217,0.0353248203273503,0.146975630348524,0.0364856709518344,0.104751121973487,0.205539218472164,0.110374960071309,0.0350743465813027,0.376629744878667,0.0,0.170068761956324,10
15,25,0.05,MVTR,0.148580349499124,0.644050512342902,0.108254818879556,0.0020748608327264,0.0692464765532689,0.650324088401289,0.0544961975885252,0.312537107566003,0.0072943863262724,0.0051543372047674,0.036277373719174,0.146858186307717,0.0403623096834505,0.104069533284635,0.205704260115456,0.110596674594895,0.0351919516731518,0.371276707014985,216767.928969368,0.169575007310439,10
15,25,0.05,MSLR,0.148281499328533,0.640806065073888,0.107612413179585,0.0090277092230334,0.0544891347764074,0.438270868741635,0.0422190309551738,0.299365080465098,0.0004561829644876,0.0027761439008052,0.0382936312191594,0.120926536242579,0.0854659188197728,0.0843606305262596,0.198588259931609,0.0897617205045301,0.0374205964475684,0.277420882548155,817.302441403995,0.148641239158238,10
15,25,0.05,MVNCR,0.133845961076281,0.752207735215649,0.129914948282136,0.0151456496787455,0.202452779309614,1.48620186368037,0.0629125861091896,0.299942376233704,0.140698773784496,0.0036878900798034,0.0065585143241122,0.161330686734835,0.0008181477112956,0.197135197384517,0.15423405250511,0.0682806342951265,0.040739399492435,0.721769758319198,0.0,0.254326497456479,10
15,25,0.05,MVTCR,0.197666166220059,1.36979151675172,0.268434453418507,6.4205834879463e-05,0.139778097880661,0.448357720041812,0.0920231478749152,0.0657816460267763,0.0044504256598966,0.0021267051766146,0.0448884923076685,0.179617366086992,0.19053263381873,0.100736413119139,0.210979217689188,0.100754987495734,0.0356181510798152,0.305191371526517,6.25000001774501,0.20871070655609,10
15,25,0.05,MSLCR,0.116377521127892,1.98919761575065,0.412214495504942,0.0245127443546435,0.433095489267488,1.23111719349778,0.0369026912335975,0.0424807486578207,2.44350753556314,0.0077090933115957,0.0189151810770809,0.324988160398275,0.0304704087435705,0.231133661224308,0.0981123453415948,0.0261587931236104,0.136242287058942,0.839113405499243,10.9261820237951,0.469013853929787,10
16,25,0.05,MVNR,0.0055047500066394,1.44796715307612,0.417465729025815,0.119270160878297,0.0593426037668934,0.042554742616775,0.0891557531989021,0.773117096621514,0.172346837051597,0.0173109529572503,0.0259344674874445,0.238217234514911,0.366711315109251,0.0032182373535756,0.0106596445100993,0.0085598916301704,0.0464557797447799,1.19142987733806,0.0,0.279734568160449,10
16,25,0.05,MVTR,0.0053870366757996,1.45601640976287,0.419519080451248,0.119148968907451,0.0595684322382237,0.0427558775359642,0.0892957048384596,0.774115241197878,0.172601539007737,0.0173481900544718,0.0259995835240797,0.238364512426261,0.366295006443582,0.00321539230248,0.0106999687642366,0.0085628831413776,0.0465353510758509,1.19123451725224,609616207209.344,0.280370205311123,10
16,25,0.05,MSLR,0.0054559666927346,1.45722448141528,0.419800889095724,0.1240126549062,0.0597790559055685,0.033950820624927,0.0892967105149025,0.753308760781001,0.152329919734553,0.0161315205194838,0.0245063633300347,0.23656736856496,0.333451634486951,0.0028008897987667,0.0110583229514039,0.0078553796485232,0.0441960405384504,1.14410143673652,32075.8749795098,0.273101567569221,10
16,25,0.05,MVNCR,0.0037136839189613,1.17872095028789,0.34848834805796,0.0552307652899013,0.0155234604121008,0.266197687756306,0.0374957018249872,1.17227642146198,0.698113129042506,0.0281744427587055,0.0318077401219282,0.303073114147836,0.863993859770596,0.023269322904746,0.001033571733361,0.033867907966618,0.0173419008229752,1.90238962231957,0.0,0.387817312811051,10
16,25,0.05,MVTCR,0.0018790332817861,1.24336656600352,0.354109680764836,0.0663915469026472,0.0339366706877423,0.122727433573866,0.0399944703750795,0.976589352180198,0.425753844383468,0.033268377952283,0.0117781529681452,0.329783920703532,0.592669795801421,0.0110147847096901,0.0095204958991755,0.0279885280654552,0.0200368331425279,1.7030320676239,41.6178114581343,0.333546753056626,10
16,25,0.05,MSLCR,0.0444738191832822,1.11345057004244,0.32084878249079,0.296049411874281,0.0097833718654647,1.43232029814322,0.0060837794864687,2.36478561062905,4.67719953010715,0.215162778465667,0.0197792616566911,1.24921763431162,6.78787115319071,0.262756530510501,0.0106069017177832,0.165245038563317,0.0771751901222933,2.69096467644995,11.8807712258779,1.20798746326726,10
17,25,0.05,MVNR,0.0055505779237347,0.477626501360665,0.0863730812733723,0.0499627529755522,0.0252562073345567,0.0477072071919014,0.0775491268623221,0.0680025987436671,0.0414148005367926,0.0181625987964325,0.015243869584639,0.0021353255123406,0.267101434058192,0.0966530101581605,0.0798188221565481,0.0198597786549453,0.0753444485906013,0.0033357077260205,0.0,0.0809498805244691,10
17,25,0.05,MVTR,0.0056432420260664,0.478005230957408,0.0864604994803583,0.0499699408063166,0.0253254458183086,0.0479360359133217,0.0775506600112449,0.0681486975400922,0.041418945596313,0.0182052802235189,0.0152230241569731,0.0021194845293845,0.267456862438885,0.0966262037952246,0.0796672528267767,0.0198417784904029,0.075389412098191,0.0033251620153466,218725481440.701,0.0810173977068962,10
17,25,0.05,MSLR,0.005668286965629,0.477691081890412,0.086457898112199,0.0545397600297429,0.0235006397696707,0.03624005582942,0.0777196725809148,0.0644108553919932,0.0306100439245689,0.0188006273225965,0.0157808421209243,0.0017279221488366,0.287813779068825,0.0965251335112484,0.079833906619049,0.0204553453685612,0.0755527707855117,0.0048781572564399,20678.5980815521,0.0810114877053635,10
17,25,0.05,MVNCR,0.0025663590020816,0.381612894390062,0.0643522067630581,0.0110175262201159,0.0632272664617954,0.306609318695966,0.0867597173187155,0.0939915361561402,0.247715511826966,0.0132637842621206,0.0024103730129103,0.0002060479783821,0.0773713786670783,0.0885705895902458,0.0181449835376079,0.0179275469367968,0.0834690558741298,0.0087459302229551,0.0,0.0871090014953959,10
17,25,0.05,MVTCR,0.0044272410415496,0.438172490565831,0.0836527702680651,0.017004455600439,0.0555361040943146,0.198432314422608,0.0856112542908484,0.084421643905677,0.121974590096723,0.0190614842901393,0.001992565060112,7.84744996471585e-05,0.255479673739262,0.087210480502808,0.0277873726033624,0.0408636279428132,0.0841997220603048,0.0010455004838187,42.2499999996758,0.0892750980815735,10
17,25,0.05,MSLCR,0.003680831124248,0.86633794869056,0.230401137519712,0.391771789085545,1.01685614080541,4.60423643251405,0.869510156719759,0.0030599154935601,37.6562746709199,0.0021840317937085,0.186833115064156,1.89403414730281,55.9559723688013,0.0185070736715559,0.452187138979063,0.350771144623368,1.59270647885033,3.99056189448063,0.197995308331781,6.11588257869109,10
